theta_crystal,Phi,trial,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
3.0,1.5,28,true,113,113,1.0,0.9940797763450501,100,0.7014643736155308,1.0,60,60,64,64,43,1136,42,1,1.0,11
3.0,0.3,9,true,77,77,1.0,0.9974583210626534,98,0.8491847176215848,0.98,25,25,26,28,6,250,4,0,1.0,0
3.0,3.0,22,true,73,73,1.0,0.9979616906183543,100,0.849947691683071,1.0,19,19,17,19,2,137,2,0,1.0,0
3.0,1.5,29,true,75,75,1.0,0.9975257757007467,99,0.8479467326788526,0.99,23,23,21,23,8,259,7,0,1.0,0
3.0,0.3,10,true,77,77,1.0,0.9976782473778326,99,0.8496731359081893,0.99,25,25,24,25,5,227,4,0,1.0,0
3.0,3.0,23,true,113,113,0.0,0.9997886122712282,95,0.8563632446284181,0.95,37,39,64,64,26,684,21,0,1.0,3
3.0,1.5,30,true,90,90,1.0,0.9991175087931821,100,0.8565272043459826,1.0,30,30,41,41,11,381,11,0,1.0,2
3.0,3.0,24,true,110,110,1.0,0.9998661389781378,97,0.8700654138644285,0.97,30,31,61,61,17,495,14,0,1.0,3
3.0,2.0,1,true,117,117,1.0,0.9976004797283247,100,0.7271807181145278,1.0,66,66,68,68,69,1212,51,18,1.0,15
3.0,3.0,25,true,110,110,1.0,0.9988737609865176,98,0.758039432513371,0.98,47,49,61,61,43,1051,41,0,1.0,6
3.0,2.0,2,true,113,113,1.0,0.9984009597959816,98,0.72550419489334,0.98,58,58,64,64,44,1111,42,0,1.0,7
3.0,3.0,26,true,106,106,0.0,0.9990533524884494,99,0.772902507253077,0.99,46,47,57,57,40,991,39,0,1.0,6
3.0,2.0,3,true,92,92,1.0,0.9994236878676351,99,0.8594565434211151,0.99,22,28,43,43,10,303,10,0,1.0,0
3.0,3.0,27,true,108,108,1.0,0.9994515016957419,95,0.8196883488841177,0.95,41,44,59,59,37,901,32,0,1.0,7
3.0,2.0,4,true,109,109,0.0,0.9996813532416204,99,0.8574071513124686,0.99,38,39,60,60,25,707,24,0,1.0,4
3.0,3.0,28,true,90,90,0.0,0.9992250138873033,99,0.8577803398848133,0.99,28,28,41,41,10,305,9,0,1.0,1
5.0,3.0,1,false,0,3000,1.0,0.9999999999999999,84,0.9999999301683838,0.84,43,44,0,0,18,571,4,0,1.0,2
7.0,1.5,24,false,0,3000,1.0,0.9999999999999999,88,0.9999999296740296,0.88,34,34,0,0,0,36,0,0,1.0,0
5.0,1.5,12,false,0,3000,1.0,0.9999999999999999,88,0.9999999297192036,0.88,45,46,0,0,9,409,0,0,1.0,1
5.0,3.0,2,true,88,88,1.0,0.9982215485420619,95,0.851141208705743,0.95,33,33,39,39,3,187,0,0,1.0,0
7.0,3.0,15,false,0,3000,1.0,0.9999999999999999,88,0.9999999304799444,0.88,33,33,0,0,2,114,0,0,1.0,1
3.0,2.0,5,true,158,158,1.0,0.9993397744164103,99,0.8356518115872184,0.99,94,94,109,109,132,1973,83,48,1.0,29
3.0,3.0,29,true,160,160,0.0,0.9996225912803749,92,0.816928373128855,0.92,89,89,111,111,129,1907,79,42,1.0,18
5.0,1.5,13,true,87,87,0.0,0.9977851378724982,96,0.8511852308784423,0.96,36,35,36,36,4,213,0,0,1.0,0
7.0,3.0,16,true,91,91,0.0,0.9992097413395643,94,0.8532036558087555,0.94,29,29,42,42,0,41,0,0,1.0,0
7.0,0.2,27,false,0,3000,0.0,0.9999999999999999,86,0.9999999236645202,0.86,49,51,0,0,1,134,0,0,1.0,1
3.0,2.0,6,true,72,72,1.0,0.9975093363990388,99,0.8471567586503415,0.99,23,23,22,23,4,173,4,0,1.0,0
5.0,1.5,14,true,79,79,0.0,0.9981590822172598,98,0.8482623282744537,0.98,26,26,30,30,0,64,0,0,1.0,0
7.0,3.0,17,true,94,94,0.0,0.9987662525231912,96,0.8519425254835231,0.96,37,37,45,45,0,100,0,0,1.0,0
3.0,3.0,30,true,127,127,1.0,0.9983453812367877,100,0.7840595256091406,1.0,66,68,69,69,84,1218,53,31,1.0,17
3.0,2.0,7,true,108,108,0.0,0.9993376736861369,95,0.853836973682317,0.95,41,42,59,59,28,750,24,0,1.0,5
5.0,5.0,22,false,0,3000,1.0,0.9999999999999999,89,0.9999999334574191,0.89,34,34,0,0,10,318,1,0,1.0,1
5.0,1.5,15,true,87,87,0.0,0.9980470023593091,96,0.8505341477206984,0.96,32,34,38,38,3,172,0,0,1.0,1
7.0,3.0,18,true,91,91,0.0,0.9988539169166818,94,0.8508750859215155,0.94,33,34,42,42,0,62,0,0,1.0,0
5.0,1.5,16,true,80,80,1.0,0.9976638693001987,100,0.8474716492306575,1.0,28,29,31,31,0,74,0,0,1.0,0
7.0,3.0,19,true,86,86,0.0,0.9982054381945948,97,0.8489429229865046,0.97,34,34,37,37,0,70,0,0,1.0,0
3.0,2.0,8,true,108,108,0.0,0.9987088745632415,98,0.7871990963951745,0.98,49,49,59,59,42,1035,40,0,1.0,6
5.0,1.5,17,true,74,74,0.0,0.9982210207110509,99,0.8476536343663168,0.99,22,22,25,25,0,43,0,0,1.0,0
7.0,3.0,20,true,98,98,1.0,0.9996091808419165,91,0.8578302270141183,0.91,31,31,49,49,0,40,0,0,1.0,0
3.0,2.0,9,true,114,114,1.0,0.9991794672707117,97,0.7613855876536998,0.97,51,51,65,65,39,1041,36,0,1.0,8
7.0,1.0,9,false,0,3000,0.0,0.9999999999999999,86,0.9999999257934106,0.86,50,50,0,0,5,272,0,0,1.0,2
5.0,1.5,18,true,120,120,0.0,0.9998011117514336,90,0.8707872164586186,0.9,45,47,71,71,10,421,1,0,1.0,2
3.0,2.0,10,true,104,104,0.0,0.9996900708140753,97,0.8653810000722372,0.97,34,34,55,55,16,494,13,0,1.0,1
7.0,1.0,10,true,84,84,0.0,0.9983438749305878,97,0.8484218534778192,0.97,31,31,35,35,0,63,0,0,1.0,0
5.0,1.5,19,true,87,87,1.0,0.9983975827599991,96,0.8510713201187153,0.96,31,32,38,38,2,149,0,0,1.0,1
7.0,0.1,13,false,0,3000,0.0,0.9999999999999999,88,0.9999999254604724,0.88,52,51,0,0,4,221,0,0,1.0,2
5.0,1.5,20,true,86,86,1.0,0.9985652888456101,93,0.8515596817839094,0.93,29,29,37,37,2,120,0,0,1.0,0
5.0,0.5,10,false,0,3000,1.0,0.9999999999999999,89,0.9999999292197831,0.89,47,48,0,0,8,375,1,0,1.0,0
7.0,0.1,14,true,174,174,0.0,0.9999596816980914,90,0.8743975612569156,0.9,84,83,125,125,11,663,2,0,1.0,7
5.0,1.5,21,true,88,88,1.0,0.9986867328549214,98,0.851818448645335,0.98,32,32,39,39,1,125,0,0,1.0,0
7.0,0.5,21,false,0,3000,0.0,0.9999999999999999,86,0.999999920866258,0.86,62,66,0,0,3,337,0,0,1.0,0
5.0,0.5,11,true,90,90,1.0,0.9988387305078972,95,0.8525348173735838,0.95,32,33,41,41,1,111,0,0,1.0,0
5.0,1.5,22,true,87,87,0.0,0.9977558180479638,95,0.8503233363915925,0.95,31,35,38,38,4,202,0,0,1.0,0
5.0,0.1,4,false,0,3000,0.0,0.9999999999999999,88,0.9999999296644958,0.88,40,43,0,0,5,266,0,0,1.0,1
5.0,0.5,12,true,93,93,0.0,0.9983456208910746,98,0.8524917224697238,0.98,36,36,44,44,2,190,0,0,1.0,1
5.0,1.5,23,true,80,80,1.0,0.9977154685783046,98,0.8485695001409939,0.98,27,28,31,31,1,128,0,0,1.0,0
5.0,0.1,5,true,100,100,1.0,0.9988863570301872,91,0.8556447408535017,0.91,40,43,51,51,4,239,0,0,1.0,1
5.0,0.1,6,true,86,86,0.0,0.9986434264295418,93,0.8507570104395553,0.93,30,32,37,37,1,97,0,0,1.0,0
5.0,1.0,5,false,0,3000,0.0,0.9999999999999999,89,0.9999999294449996,0.89,38,43,0,0,6,308,0,0,1.0,2
5.0,0.0,9,false,0,3000,0.0,0.9999999999999999,89,0.9999999237706451,0.89,44,44,0,0,8,0,1,0,1.0,5
5.0,1.0,6,true,105,105,1.0,0.9987965221507408,91,0.8566922943429959,0.91,49,49,56,56,8,393,0,0,1.0,2
5.0,0.0,10,true,89,89,1.0,0.9988380517804769,100,0.8509859698913154,1.0,31,32,40,40,0,0,0,0,1.0,0
5.0,0.2,21,false,0,3000,0.0,0.9999999999999999,85,0.9999999269733081,0.85,55,55,0,0,13,599,0,0,1.0,5
5.0,1.0,7,true,90,90,0.0,0.997912729823451,96,0.8508371223106285,0.96,35,36,41,41,4,202,0,0,1.0,0
5.0,0.0,11,true,101,101,1.0,0.9990642293519919,95,0.8540985792424537,0.95,42,42,52,52,3,0,0,0,1.0,3
5.0,0.2,22,true,93,93,0.0,0.9991542906492075,97,0.8535190117714906,0.97,32,32,44,44,1,125,0,0,1.0,1
5.0,1.0,8,true,85,85,1.0,0.9986602864210685,99,0.8510027181693063,0.99,29,29,36,36,0,100,0,0,1.0,0
5.0,0.0,12,true,97,97,1.0,0.9991526435056837,94,0.8504289077440443,0.94,35,37,48,48,5,0,0,0,1.0,3
5.0,0.2,23,true,99,99,0.0,0.9989676419363279,97,0.8546385539416076,0.97,38,38,50,50,3,205,0,0,1.0,1
5.0,1.0,9,true,90,90,0.0,0.9981666312198858,95,0.8513729331974065,0.95,33,33,41,41,3,173,0,0,1.0,0
5.0,0.0,13,true,98,98,1.0,0.9995549947630193,97,0.8566940764178914,0.97,31,33,49,49,0,0,0,0,1.0,0
5.0,0.2,24,true,83,83,0.0,0.9978469524747452,100,0.8491259451876264,1.0,32,32,33,34,0,133,0,0,1.0,0
5.0,1.0,10,true,77,77,1.0,0.9985184276980467,98,0.8488987410213806,0.98,23,23,28,28,0,44,0,0,1.0,0
5.0,0.2,25,true,89,89,1.0,0.9988289088612308,94,0.8533789217888597,0.94,32,31,40,40,1,124,0,0,1.0,0
5.0,0.0,14,true,92,92,1.0,0.9991627093694935,94,0.8547070409402159,0.94,31,31,43,43,1,0,0,0,1.0,1
5.0,0.0,15,true,86,86,1.0,0.9989003689561369,98,0.8514561907490983,0.98,27,28,37,37,0,0,0,0,1.0,0
5.0,1.0,11,true,134,134,1.0,0.9999514480124683,91,0.8764920057224408,0.91,44,46,85,85,9,436,1,0,1.0,1
5.0,1.0,12,true,78,78,0.0,0.9977548241299339,97,0.8483719707669463,0.97,27,28,29,29,0,99,0,0,1.0,0
5.0,0.0,16,true,102,102,0.0,0.999248560654883,93,0.8481473145681044,0.93,40,42,53,53,7,0,1,0,1.0,4
5.0,1.0,13,true,90,90,0.0,0.9973477544944136,94,0.8514509933511367,0.94,36,36,41,41,5,295,0,0,1.0,1
5.0,1.0,14,true,87,87,1.0,0.997670188236491,93,0.8507672635422041,0.93,38,37,38,38,4,235,0,0,1.0,0
5.0,1.0,15,true,92,92,0.0,0.9990308203622498,92,0.853835704959998,0.92,31,31,43,43,2,126,0,0,1.0,0
5.0,1.0,16,true,79,79,1.0,0.9976358266963432,100,0.8476705668090735,1.0,29,29,30,30,0,90,0,0,1.0,0
7.0,0.2,28,false,0,3000,1.0,0.9999999999999999,86,0.9999999295861633,0.86,37,38,0,0,0,71,0,0,1.0,0
5.0,3.0,3,false,0,3000,1.0,0.9999999999999999,83,0.999999868460027,0.83,61,61,0,0,39,1052,22,0,1.0,4
7.0,1.5,25,false,0,3000,0.0,0.9999999999999999,83,0.999999927594488,0.83,43,43,0,0,0,83,0,0,1.0,0
5.0,5.0,23,false,0,3000,1.0,0.9999999999999999,77,0.9999998839239013,0.77,55,56,0,0,36,972,13,0,1.0,4
5.0,5.0,24,true,127,127,1.0,0.9986221036327747,97,0.7077670903265374,0.97,64,76,75,76,46,1124,43,0,1.0,8
5.0,5.0,25,true,75,75,1.0,0.9974867963317169,98,0.8475435309515169,0.98,26,26,26,26,1,93,0,0,1.0,0
7.0,1.0,11,false,0,3000,1.0,0.9999999999999999,82,0.9999999190232405,0.82,76,76,0,0,7,419,0,0,1.0,0
7.0,3.0,21,false,0,3000,0.0,0.9999999999999999,86,0.9999999262831885,0.86,56,57,0,0,12,484,1,0,1.0,3
7.0,0.1,15,false,0,3000,1.0,0.9999999999999999,89,0.9999999299780821,0.89,38,38,0,0,0,84,0,0,1.0,0
7.0,3.0,22,true,94,94,1.0,0.9985389063228867,93,0.8505460094274935,0.93,38,39,45,45,0,88,0,0,1.0,0
5.0,0.5,13,false,0,3000,0.0,0.9999999999999999,88,0.9999999258844409,0.88,58,58,0,0,13,607,1,0,1.0,4
7.0,3.0,23,true,92,92,1.0,0.9988283063669167,95,0.8523592368419166,0.95,35,35,43,43,0,88,0,0,1.0,0
5.0,0.5,14,true,88,88,0.0,0.9982273418518213,95,0.8520041966055126,0.95,31,31,39,39,3,174,0,0,1.0,0
7.0,3.0,24,true,87,87,1.0,0.9988954127838932,95,0.8514182222097929,0.95,30,29,38,38,0,46,0,0,1.0,0
7.0,0.5,22,false,0,3000,1.0,0.9999999999999999,86,0.9999999285039393,0.86,41,42,0,0,1,81,0,0,1.0,0
5.0,0.5,15,true,77,77,0.0,0.9977901283712534,97,0.8482430566920972,0.97,25,25,28,28,1,86,0,0,1.0,0
7.0,3.0,25,true,110,110,0.0,0.9994049170192761,93,0.8573698007705038,0.93,45,45,61,61,2,159,0,0,1.0,1
5.0,0.5,16,true,85,85,0.0,0.9982093773139838,99,0.8496387976277383,0.99,30,30,36,36,1,111,0,0,1.0,0
7.0,0.5,23,true,142,142,0.0,0.9999334049083244,90,0.8722062804967337,0.9,58,58,93,93,3,220,0,0,1.0,1
5.0,0.1,7,false,0,3000,1.0,0.9999999999999999,82,0.9999999159697585,0.82,70,70,0,0,19,905,4,0,1.0,13
5.0,1.5,24,false,0,3000,1.0,0.9999999999999999,89,0.9999999295349529,0.89,44,44,0,0,6,292,0,0,1.0,1
7.0,3.0,26,true,130,130,1.0,0.99995603369862,90,0.8738625058048508,0.9,37,40,81,81,2,154,0,0,1.0,2
5.0,0.5,17,true,91,91,1.0,0.9990332571401471,97,0.8524030228962821,0.97,31,33,42,42,0,90,0,0,1.0,0
7.0,0.5,24,true,109,109,0.0,0.9992950536368688,91,0.8570113493680974,0.91,46,46,60,60,1,114,0,0,1.0,0
5.0,0.1,8,true,99,99,1.0,0.9991152543843244,90,0.857167302036261,0.9,42,42,50,50,4,228,0,0,1.0,0
7.0,3.0,27,true,91,91,0.0,0.998830566756551,95,0.8512156337690249,0.95,34,34,42,42,0,67,0,0,1.0,0
5.0,0.5,18,true,76,76,1.0,0.9982839713190362,99,0.8481275045181403,0.99,24,24,27,27,0,58,0,0,1.0,0
5.0,0.1,9,true,89,89,1.0,0.9988754885921065,95,0.852357017528213,0.95,29,30,40,40,1,106,0,0,1.0,0
7.0,0.5,25,true,106,106,0.0,0.9994466407406003,93,0.8550778991811228,0.93,43,43,57,57,0,54,0,0,1.0,0
7.0,3.0,28,true,107,107,1.0,0.9992803003315914,94,0.8554160880478066,0.94,45,45,58,58,0,120,0,0,1.0,0
5.0,0.5,19,true,82,82,1.0,0.9983747430884842,99,0.8494734482876348,0.99,28,28,33,33,0,83,0,0,1.0,0
7.0,0.5,26,true,86,86,0.0,0.998784765169211,96,0.8505678614523293,0.96,31,31,37,37,0,51,0,0,1.0,0
5.0,0.1,10,true,87,87,1.0,0.9987027359254513,95,0.8516933447284097,0.95,30,30,38,38,1,86,0,0,1.0,0
7.0,3.0,29,true,84,84,0.0,0.9984249672526757,99,0.8481213138350232,0.99,31,31,35,35,0,49,0,0,1.0,0
7.0,0.5,27,true,89,89,0.0,0.9984968856967547,97,0.8500246878734206,0.97,34,36,40,40,0,74,0,0,1.0,0
5.0,0.1,11,true,92,92,1.0,0.9992299627635229,95,0.8537442886407456,0.95,32,32,43,43,0,67,0,0,1.0,0
7.0,3.0,30,true,89,89,0.0,0.9984078764936448,95,0.8500796071711498,0.95,33,35,40,40,0,95,0,0,1.0,0
5.0,0.5,20,true,171,171,1.0,0.9990729398127945,94,0.843240080736737,0.94,111,112,122,122,68,1509,36,26,1.0,19
7.0,0.5,28,true,90,90,1.0,0.9986952955382601,96,0.8508418183403909,0.96,33,35,41,41,0,87,0,0,1.0,0
5.0,0.5,21,true,85,85,1.0,0.998285474604784,100,0.8498594426637937,1.0,29,31,36,36,0,93,0,0,1.0,0
7.0,5.0,1,true,99,99,0.0,0.998982189508081,92,0.8526532023727207,0.92,42,42,50,50,0,59,0,0,1.0,0
7.0,0.5,29,true,97,97,0.0,0.9990448518006576,95,0.8534750717707915,0.95,39,38,48,48,0,84,0,0,1.0,0
7.0,5.0,2,true,112,112,1.0,0.9995644206172833,91,0.8625206933024396,0.91,42,42,63,63,4,185,0,0,1.0,0
5.0,0.2,26,false,0,3000,0.0,0.9999999999999999,89,0.9999999232832466,0.89,62,62,0,0,12,607,2,0,1.0,5
7.0,5.0,3,true,90,90,0.0,0.9987987378831619,94,0.8520041764164981,0.94,31,32,41,41,0,87,0,0,1.0,0
5.0,0.0,17,false,0,3000,1.0,0.9999999999999999,89,0.9999999046682272,0.89,51,51,0,0,13,0,4,0,1.0,9
7.0,5.0,4,true,85,85,0.0,0.9981135663218397,98,0.8480959166068986,0.98,31,32,36,36,0,60,0,0,1.0,0
5.0,0.0,18,true,101,101,1.0,0.9994532025648464,94,0.8568771213795267,0.94,38,38,52,52,3,0,0,0,1.0,3
5.0,0.0,19,true,85,85,1.0,0.9986477478879265,95,0.8508863573358718,0.95,29,29,36,36,1,0,0,0,1.0,0
5.0,0.0,20,true,83,83,0.0,0.9981785584641822,99,0.8486088196402074,0.99,28,30,34,34,0,0,0,0,1.0,0
7.0,0.2,29,false,0,3000,1.0,0.9999999999999999,89,0.9999999255402412,0.89,49,48,0,0,0,79,0,0,1.0,0
7.0,0.2,30,true,90,90,0.0,0.9988820676655016,97,0.8507086987430844,0.97,35,35,41,41,0,58,0,0,1.0,0
5.0,1.0,17,false,0,3000,0.0,0.9999999999999999,87,0.9999999164570672,0.87,66,68,0,0,16,721,4,0,1.0,4
7.0,0.3,1,true,124,124,0.0,0.9993969604799537,91,0.8619862033032213,0.91,53,53,75,75,6,302,0,0,1.0,5
5.0,1.0,18,true,83,83,0.0,0.9980674512423959,98,0.8490027256330008,0.98,31,31,34,34,0,90,0,0,1.0,0
7.0,0.3,2,true,125,125,0.0,0.9997191946371597,93,0.8649448738168343,0.93,50,50,76,76,1,194,0,0,1.0,0
5.0,1.0,19,true,101,101,0.0,0.9989455281667989,94,0.8571972129607255,0.94,46,45,52,52,5,277,0,0,1.0,0
5.0,3.0,4,false,0,3000,0.0,0.9999999999999999,82,0.9999999295592393,0.82,52,52,0,0,26,775,8,0,1.0,2
7.0,0.3,3,true,121,121,1.0,0.9996702905993315,94,0.8607937488285514,0.94,49,53,72,72,1,160,0,0,1.0,0
7.0,0.3,4,true,112,112,0.0,0.9990296517394784,91,0.8557176714520555,0.91,50,51,63,63,3,207,0,0,1.0,1
5.0,3.0,5,true,203,203,1.0,0.9981666814419762,94,0.7148236487403529,0.94,150,150,154,154,170,2575,92,72,1.0,39
7.0,1.5,26,false,0,3000,0.0,0.9999999999999999,85,0.9999999253020286,0.85,55,55,0,0,6,301,0,0,1.0,0
7.0,1.0,12,false,0,3000,1.0,0.9999999999999999,85,0.9999999149663065,0.85,80,83,0,0,9,558,0,0,1.0,3
7.0,1.5,27,true,130,130,0.0,0.9999780094176736,90,0.8752266046284033,0.9,36,36,81,81,0,45,0,0,1.0,0
7.0,1.0,13,true,104,104,1.0,0.9985832347872728,98,0.8513106520416525,0.98,47,47,55,55,1,143,0,0,1.0,0
7.0,1.5,28,true,154,154,0.0,0.9999594017474158,90,0.8755927388478274,0.9,61,63,105,105,4,278,0,0,1.0,0
5.0,5.0,26,false,0,3000,0.0,0.9999999999999999,81,0.9999999274541213,0.81,47,49,0,0,27,721,8,0,1.0,3
7.0,1.0,14,true,132,132,0.0,0.9999194866351359,91,0.8702619829026428,0.91,50,50,83,83,2,166,0,0,1.0,0
7.0,1.0,15,true,109,109,0.0,0.9988549856386132,94,0.8544331815834868,0.94,50,50,60,60,3,195,0,0,1.0,1
7.0,0.1,16,false,0,3000,1.0,0.9999999999999999,84,0.9999999278804149,0.84,40,40,0,0,0,65,0,0,1.0,0
5.0,1.5,25,false,0,3000,0.0,0.9999999999999999,87,0.999999927843774,0.87,50,51,0,0,13,521,1,0,1.0,2
5.0,1.5,26,true,81,81,1.0,0.9979572578177057,99,0.8486021971630527,0.99,28,28,32,32,0,80,0,0,1.0,0
5.0,1.5,27,true,85,85,1.0,0.998093851703,95,0.8505080200349712,0.95,29,32,36,36,4,184,0,0,1.0,0
5.0,0.1,12,false,0,3000,0.0,0.9999999999999999,88,0.9999999273678515,0.88,52,52,0,0,10,467,0,0,1.0,1
5.0,0.5,22,false,0,3000,0.0,0.9999999999999999,89,0.99999992506092,0.89,60,60,0,0,12,579,1,0,1.0,2
7.0,0.5,30,false,0,3000,0.0,0.9999999999999999,89,0.999999927445871,0.89,41,41,0,0,0,78,0,0,1.0,0
5.0,0.1,13,true,99,99,1.0,0.9990673737713393,95,0.8545363008079064,0.95,38,40,50,50,2,159,0,0,1.0,0
5.0,0.5,23,true,79,79,1.0,0.9979583945210605,98,0.8489041417044997,0.98,25,25,30,30,1,97,0,0,1.0,0
5.0,0.2,27,false,0,3000,0.0,0.9999999999999999,87,0.9999999241043871,0.87,62,62,0,0,13,620,1,0,1.0,6
5.0,0.1,14,true,96,96,0.0,0.9991531946441887,94,0.8547960912443855,0.94,33,33,47,47,1,142,0,0,1.0,1
5.0,0.5,24,true,101,101,0.0,0.999020343557573,92,0.8559194268184211,0.92,42,42,52,52,6,317,1,0,1.0,2
5.0,0.1,15,true,84,84,0.0,0.9989127358211879,98,0.8514570382023966,0.98,25,25,35,35,0,43,0,0,1.0,0
5.0,0.2,28,true,94,94,1.0,0.998567456619363,94,0.853878686562843,0.94,34,35,45,45,3,196,0,0,1.0,1
5.0,0.5,25,true,120,120,1.0,0.9991394372666806,91,0.8593095108736807,0.91,58,58,71,71,10,574,1,0,1.0,3
5.0,0.1,16,true,78,78,1.0,0.9985873796344775,97,0.8487203961322144,0.97,23,23,29,29,0,38,0,0,1.0,0
5.0,0.2,29,true,106,106,0.0,0.9990296369348668,92,0.8573332592655108,0.92,45,47,57,57,7,398,0,0,1.0,3
5.0,0.5,26,true,101,101,0.0,0.9994110667712266,92,0.8579197273477399,0.92,36,36,52,52,3,169,0,0,1.0,2
5.0,0.1,17,true,93,93,1.0,0.9989728384472693,95,0.8536001613857077,0.95,33,33,44,44,2,145,0,0,1.0,1
5.0,0.2,30,true,83,83,1.0,0.9986216283207677,99,0.8495964080493821,0.99,28,28,34,34,0,69,0,0,1.0,0
5.0,0.5,27,true,93,93,0.0,0.9976399100711881,97,0.8509384222004477,0.97,43,43,44,44,3,231,0,0,1.0,0
5.0,0.1,18,true,97,97,1.0,0.9980899616539078,92,0.8538916361341929,0.92,45,47,48,48,7,380,0,0,1.0,0
5.0,0.3,1,true,89,89,0.0,0.9991480755759338,97,0.8531559965470015,0.97,29,29,40,40,0,65,0,0,1.0,0
7.0,5.0,5,false,0,3000,1.0,0.9999999999999999,89,0.9999999300711128,0.89,37,37,0,0,3,175,0,0,1.0,0
5.0,0.1,19,true,89,89,0.0,0.9988453408598584,95,0.8526119304195278,0.95,30,31,40,40,1,130,0,0,1.0,0
5.0,0.5,28,true,119,119,1.0,0.9997628813549505,92,0.8673202878926658,0.92,43,48,70,70,8,382,2,0,1.0,0
5.0,0.3,2,true,102,102,0.0,0.9992317988504291,91,0.8567070727426436,0.91,36,41,53,53,3,184,0,0,1.0,0
7.0,5.0,6,true,89,89,1.0,0.999051706344002,93,0.8516565160907442,0.93,32,32,40,40,0,44,0,0,1.0,0
5.0,0.5,29,true,73,73,0.0,0.9978681511058904,100,0.8466372477165744,1.0,20,20,24,24,0,35,0,0,1.0,0
5.0,0.1,20,true,86,86,0.0,0.9985883754289498,95,0.851018149125014,0.95,32,32,37,37,1,109,0,0,1.0,0
5.0,0.3,3,true,90,90,1.0,0.9988846584220313,97,0.8526396896809082,0.97,29,29,41,41,1,108,0,0,1.0,1
5.0,0.1,21,true,84,84,1.0,0.9988603434509337,97,0.8509013366269983,0.97,26,26,35,35,0,49,0,0,1.0,0
5.0,0.3,4,true,84,84,1.0,0.9983539960461314,97,0.8496884070913914,0.97,30,31,35,35,1,107,0,0,1.0,0
5.0,0.3,5,true,78,78,1.0,0.9976893459379361,99,0.8469490338001606,0.99,28,28,29,29,0,69,0,0,1.0,0
5.0,0.1,22,true,104,104,0.0,0.998700485717421,92,0.855362073255703,0.92,50,50,55,55,8,362,0,0,1.0,2
5.0,0.3,6,true,93,93,0.0,0.9985070391930296,95,0.8527912295120009,0.95,33,35,44,44,3,197,0,0,1.0,0
5.0,1.0,20,false,0,3000,0.0,0.9999999999999999,88,0.9999999248891445,0.88,57,59,0,0,17,688,5,0,1.0,6
5.0,0.1,23,true,90,90,0.0,0.997448346825691,98,0.8503322563406996,0.98,39,39,41,41,2,174,0,0,1.0,1
5.0,1.0,21,true,87,87,1.0,0.998986855055972,97,0.8526038355106896,0.97,28,28,38,38,0,65,0,0,1.0,0
5.0,0.1,24,true,81,81,0.0,0.9988490125700799,98,0.8504729416973238,0.98,24,24,32,32,0,65,0,0,1.0,0
5.0,0.3,7,true,96,96,0.0,0.9983069978484592,94,0.8524957532109868,0.94,42,42,47,47,3,234,0,0,1.0,0
5.0,0.3,8,true,83,83,0.0,0.9981173281243362,98,0.8494551474106525,0.98,30,30,34,34,0,96,0,0,1.0,0
5.0,1.0,22,true,107,107,0.0,0.9991750274606832,94,0.8589042300048534,0.94,48,48,58,58,6,337,0,0,1.0,2
7.0,0.3,5,false,0,3000,1.0,0.9999999999999999,81,0.999999861832714,0.81,101,101,0,0,24,1087,9,1,1.0,13
5.0,0.3,9,true,95,95,1.0,0.99764126053094,92,0.8523222886903546,0.92,45,45,46,46,7,336,0,0,1.0,1
5.0,3.0,6,false,0,3000,1.0,0.9999999999999999,85,0.9999999306655963,0.85,47,47,0,0,23,691,9,0,1.0,2
5.0,0.3,10,true,95,95,0.0,0.9987844275187621,97,0.852643222426661,0.97,37,39,46,46,2,154,0,0,1.0,0
