Phi,theta_crystal,sigma_0,k,trial,converged,convergence_tick,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
0.0,5.0,0.5,1.0,19,true,90,34,34,41,41,1.0,0.9985812239989539,98,0.6306379905437757,0.98,90
0.0,5.0,0.5,1.0,20,true,96,40,40,47,47,1.0,0.9988533389442802,95,0.6343620224333811,0.95,96
0.5,3.0,0.8,2.0,1,true,114,49,47,65,65,1.0,0.9995775337796126,99,0.8497851634921781,0.99,114
0.5,3.0,0.8,2.0,2,true,77,28,28,27,28,1.0,0.9973631145549493,100,0.849342348384925,1.0,77
0.5,3.0,0.8,2.0,3,true,79,28,28,30,30,0.0,0.9973306694257903,97,0.8489765514022475,0.97,79
0.5,3.0,0.8,2.0,4,true,74,23,23,22,23,1.0,0.9975559100697075,100,0.8488642878860175,1.0,74
0.5,3.0,0.8,2.0,5,true,78,24,24,26,27,1.0,0.9976739426569785,100,0.849458045160619,1.0,78
0.5,3.0,0.8,2.0,6,true,74,25,25,23,25,0.0,0.9967435004302597,100,0.8473797756117262,1.0,74
0.5,3.0,0.8,2.0,7,true,127,43,43,78,78,1.0,0.9999278808122973,95,0.8687021503114528,0.95,127
0.5,3.0,0.8,2.0,8,true,73,24,24,22,24,1.0,0.9974263367628082,100,0.8475758364711266,1.0,73
0.5,3.0,0.8,2.0,9,true,109,41,41,60,60,0.0,0.9995698411010693,100,0.8617259073915549,1.0,109
0.5,3.0,0.8,2.0,10,true,69,18,20,20,20,1.0,0.9970655346364132,100,0.8467128687652538,1.0,69
0.5,3.0,0.8,2.0,11,true,72,21,23,23,23,0.0,0.9973034937080846,100,0.8479979393101632,1.0,72
0.5,3.0,0.8,2.0,12,true,70,19,21,21,21,0.0,0.9975832211079779,100,0.8474988472845736,1.0,70
0.5,3.0,0.8,2.0,13,true,70,20,20,21,21,1.0,0.9973680047362962,100,0.8470464056848556,1.0,70
0.5,3.0,0.8,2.0,14,true,75,22,22,23,23,1.0,0.9976063085184573,99,0.8497595010878859,0.99,75
0.5,3.0,0.8,2.0,15,true,99,32,32,50,50,1.0,0.999582994018262,96,0.8624594160258144,0.96,99
0.5,3.0,0.8,2.0,16,true,80,31,31,30,31,1.0,0.9975607214929039,99,0.8492353052763676,0.99,80
0.5,3.0,0.8,2.0,17,true,76,22,23,27,27,1.0,0.997532661658854,98,0.8485166360872901,0.98,76
0.5,3.0,0.8,2.0,18,true,82,33,33,31,33,1.0,0.9977318439572685,97,0.8504794315752984,0.97,82
0.5,3.0,0.8,2.0,19,true,70,19,20,21,21,0.0,0.9969483367047492,99,0.8474635778485197,0.99,70
0.5,3.0,0.8,2.0,20,true,75,26,26,26,26,1.0,0.9970763502280674,99,0.8470807386602088,0.99,75
0.5,1.5,0.8,2.0,1,true,116,66,67,62,67,1.0,0.9977666855884246,100,0.7995236883525952,1.0,116
0.5,1.5,0.8,2.0,2,true,88,26,26,39,39,0.0,0.999172511254232,100,0.8594162349145524,1.0,88
0.5,1.5,0.8,2.0,3,true,89,29,29,40,40,0.0,0.998988416602395,100,0.8586838073690582,1.0,89
0.5,1.5,0.8,2.0,4,true,91,30,30,42,42,0.0,0.9988205446677381,100,0.8450300977008393,1.0,91
0.5,1.5,0.8,2.0,5,true,87,23,25,38,38,1.0,0.9991853947572892,100,0.8596589936537012,1.0,87
0.5,1.5,0.8,2.0,6,true,91,33,33,42,42,0.0,0.998818734818551,100,0.8403831714788258,1.0,91
0.5,1.5,0.8,2.0,7,true,107,58,58,53,58,0.0,0.9969483557973448,100,0.705179553344118,1.0,107
0.5,1.5,0.8,2.0,8,true,88,30,30,39,39,1.0,0.9989569075953432,100,0.8540226028870308,1.0,88
0.5,1.5,0.8,2.0,9,true,87,27,27,38,38,1.0,0.9990845582123381,100,0.8534189183270954,1.0,87
0.5,1.5,0.8,2.0,10,true,107,55,53,50,55,0.0,0.9982898169110244,100,0.687580343282113,1.0,107
0.5,1.5,0.8,2.0,11,true,90,31,33,41,41,0.0,0.9987462832628696,100,0.839804067047816,1.0,90
0.5,1.5,0.8,2.0,12,true,139,82,82,90,90,0.0,0.9987733567548875,100,0.8248041689617645,1.0,139
0.5,1.5,0.8,2.0,13,true,92,38,38,43,43,0.0,0.9985272294607118,100,0.8194044142183801,1.0,92
0.5,1.5,0.8,2.0,14,true,94,40,41,45,45,1.0,0.9984195975578564,100,0.7844446811912342,1.0,94
0.5,1.5,0.8,2.0,15,true,92,37,37,43,43,1.0,0.9987382167483128,100,0.8115209104033023,1.0,92
0.5,1.5,0.8,2.0,16,true,93,37,37,44,44,1.0,0.9981921502132292,100,0.7962684790220557,1.0,93
0.5,1.5,0.8,2.0,17,true,87,25,25,38,38,0.0,0.9993920523316118,100,0.8598656586139883,1.0,87
0.5,1.5,0.8,2.0,18,true,89,30,30,40,40,1.0,0.9989691001669772,100,0.8575662665993502,1.0,89
0.5,1.5,0.8,2.0,19,true,102,50,50,50,50,0.0,0.9965634343763358,100,0.663145630212276,1.0,102
0.5,1.5,0.8,2.0,20,true,93,42,42,44,44,0.0,0.998158380583874,100,0.7919001082907597,1.0,93
0.5,5.0,0.8,2.0,1,true,84,33,34,35,35,0.0,0.9980659158886175,94,0.8504870247017033,0.94,84
0.5,5.0,0.8,2.0,2,true,104,45,45,55,55,0.0,0.9990610353530879,92,0.8576584504779323,0.92,104
0.5,5.0,0.8,2.0,3,true,92,38,38,43,43,0.0,0.9981456692316278,96,0.8516709512153171,0.96,92
0.5,5.0,0.8,2.0,4,true,87,30,30,38,38,1.0,0.9990597463572773,96,0.8524641517466405,0.96,87
0.5,5.0,0.8,2.0,5,true,92,32,32,43,43,0.0,0.9991296015408391,96,0.8542973947822028,0.96,92
0.5,5.0,0.8,2.0,6,false,0,63,63,0,0,1.0,0.9999999999999999,88,0.99999992322033,0.88,3000
0.5,5.0,0.8,2.0,7,true,106,44,45,57,57,0.0,0.9990323269350854,95,0.8547297675239353,0.95,106
0.5,5.0,0.8,2.0,8,true,95,42,42,46,46,1.0,0.9985891761122729,97,0.8525380640063567,0.97,95
0.5,5.0,0.8,2.0,9,true,90,36,37,41,41,1.0,0.9979069096129202,98,0.8500433193897542,0.98,90
0.5,5.0,0.8,2.0,10,true,76,25,25,27,27,1.0,0.998030275862149,100,0.8478372247723444,1.0,76
0.5,5.0,0.8,2.0,11,true,89,32,32,40,40,0.0,0.9987956158224955,96,0.8519972215670713,0.96,89
0.5,5.0,0.8,2.0,12,true,97,33,33,48,48,0.0,0.999475036560171,93,0.856936562551447,0.93,97
0.5,5.0,0.8,2.0,13,true,86,28,28,37,37,1.0,0.9986696564247475,97,0.8510520436054727,0.97,86
0.5,5.0,0.8,2.0,14,true,74,24,24,25,25,0.0,0.9978450449480225,100,0.8467343400441021,1.0,74
0.5,5.0,0.8,2.0,15,true,88,34,33,39,39,1.0,0.9983618723697373,97,0.8517347399893817,0.97,88
0.5,5.0,0.8,2.0,16,true,94,40,37,45,45,0.0,0.9985617025473914,94,0.8525436352397466,0.94,94
0.5,5.0,0.8,2.0,17,true,93,39,39,44,44,0.0,0.9986381674195826,96,0.8534428656458234,0.96,93
0.5,5.0,0.8,2.0,18,true,163,87,89,114,114,0.0,0.9997203089767426,93,0.7653253956879513,0.93,163
0.5,5.0,0.8,2.0,19,true,94,37,37,45,45,1.0,0.9989444433183573,93,0.8555123900917645,0.93,94
0.5,5.0,0.8,2.0,20,true,96,35,41,47,47,0.0,0.9987069720400571,94,0.8540860262609125,0.94,96
0.5,3.0,0.5,2.0,1,true,79,30,29,24,30,0.0,0.9976743530466355,99,0.6305604973963889,0.99,79
0.5,3.0,0.5,2.0,2,true,89,35,35,33,35,1.0,0.9981890377967184,98,0.6354386791324798,0.98,89
0.5,3.0,0.5,2.0,3,true,102,49,49,53,53,0.0,0.9978430425666945,98,0.5875495494507775,0.98,102
0.5,3.0,0.5,2.0,4,true,81,32,32,30,32,1.0,0.997546234765775,96,0.630207760674625,0.96,81
0.5,3.0,0.5,2.0,5,true,110,55,56,61,61,0.0,0.9987484671363859,97,0.5736434687499266,0.97,110
0.5,3.0,0.5,2.0,6,true,144,95,95,92,95,0.0,0.9954625667781665,99,0.6029174682236235,0.99,144
0.5,3.0,0.5,2.0,7,true,171,119,120,120,122,0.0,0.9977492896564475,100,0.5684336543162837,1.0,171
0.5,3.0,0.5,2.0,8,true,107,54,54,52,54,0.0,0.9578821414305619,100,0.5788845788376709,1.0,107
0.5,3.0,0.5,2.0,9,true,107,51,54,55,56,1.0,0.9976976509677032,99,0.5633784030041731,0.99,107
0.5,3.0,0.5,2.0,10,true,87,35,36,36,36,0.0,0.997979811354519,98,0.6239978996893776,0.98,87
0.5,3.0,0.5,2.0,11,true,99,45,45,50,50,1.0,0.9985088425058508,97,0.6106551406965448,0.97,99
0.5,3.0,0.5,2.0,12,true,117,66,66,67,68,1.0,0.9976674343084122,98,0.5590213841502893,0.98,117
0.5,3.0,0.5,2.0,13,true,103,36,36,54,54,0.0,0.9995790357108192,93,0.6529158082278845,0.93,103
0.5,3.0,0.5,2.0,14,true,102,41,41,53,53,1.0,0.9990035758202171,96,0.6298009508080223,0.96,102
0.5,3.0,0.5,2.0,15,true,92,33,33,32,33,0.0,0.996515968316545,98,0.6288920392091882,0.98,92
0.5,3.0,0.5,2.0,16,true,88,34,34,39,39,0.0,0.9978201275113094,94,0.6249056776966485,0.94,88
0.5,3.0,0.5,2.0,17,true,118,48,50,69,69,1.0,0.9995526012221526,94,0.5907065004404907,0.94,118
0.5,3.0,0.5,2.0,18,true,104,38,38,55,55,1.0,0.9991523099362217,96,0.6437938688590324,0.96,104
0.5,3.0,0.5,2.0,19,true,73,21,21,19,21,0.0,0.9974760821873871,98,0.6257314415902345,0.98,73
0.5,3.0,0.5,2.0,20,true,94,38,41,36,41,1.0,0.9976402467425781,99,0.6401593100961781,0.99,94
0.5,3.0,1.0,2.0,1,true,66,16,16,17,17,1.0,0.9973281182841143,100,1.0,1.0,66
0.5,3.0,1.0,2.0,2,true,116,34,34,67,67,0.0,0.9999136039352355,98,1.0,0.98,116
0.5,3.0,1.0,2.0,3,true,67,17,17,18,18,1.0,0.9969742877596114,99,1.0,0.99,67
0.5,3.0,1.0,2.0,4,true,75,26,26,25,26,1.0,0.9970157077224706,95,1.0,0.95,75
0.5,3.0,1.0,2.0,5,true,134,81,81,85,85,0.0,0.9982612148268397,99,0.8010571833423376,0.99,134
0.5,3.0,1.0,2.0,6,true,119,35,35,70,70,0.0,0.9999310988337817,98,1.0,0.98,119
0.5,3.0,1.0,2.0,7,true,101,31,31,52,52,1.0,0.9996675577621308,98,1.0,0.98,101
0.5,3.0,1.0,2.0,8,true,68,16,17,19,19,0.0,0.9974223549195536,100,1.0,1.0,68
0.5,3.0,1.0,2.0,9,true,122,41,41,73,73,0.0,0.9998981888968439,96,1.0,0.96,122
0.5,3.0,1.0,2.0,10,true,116,44,41,67,67,0.0,0.9997643307575337,98,0.9950954064772343,0.98,116
0.5,3.0,1.0,2.0,11,true,76,27,27,26,27,0.0,0.9975057108006014,100,1.0,1.0,76
0.5,3.0,1.0,2.0,12,true,76,24,24,26,27,1.0,0.9978157644369868,100,1.0,1.0,76
0.5,3.0,1.0,2.0,13,true,117,39,40,68,68,1.0,0.9998724335975002,99,1.0,0.99,117
0.5,3.0,1.0,2.0,14,true,76,23,23,27,27,0.0,0.9981189895581782,100,1.0,1.0,76
0.5,3.0,1.0,2.0,15,true,73,24,24,24,24,1.0,0.9972510337838696,98,1.0,0.98,73
0.5,3.0,1.0,2.0,16,true,77,27,27,28,28,0.0,0.997292858181126,96,1.0,0.96,77
0.5,3.0,1.0,2.0,17,true,70,20,20,21,21,1.0,0.9971323814435655,100,1.0,1.0,70
0.5,3.0,1.0,2.0,18,true,69,18,18,20,20,0.0,0.997631715254748,100,1.0,1.0,69
0.5,3.0,1.0,2.0,19,true,120,47,47,71,71,1.0,0.9997631854206154,94,0.9750886006674881,0.94,120
0.5,3.0,1.0,2.0,20,true,79,29,28,30,30,0.0,0.9979054964897353,98,1.0,0.98,79
0.5,3.0,0.8,1.0,1,true,107,39,39,58,58,1.0,0.9995686668012894,98,0.8629758483417385,0.98,107
0.5,3.0,0.8,1.0,2,true,75,22,22,25,26,0.0,0.9975130656895685,100,0.848210591309666,1.0,75
0.5,3.0,0.8,1.0,3,true,67,16,18,18,18,0.0,0.9974530520733313,100,0.8467154580969638,1.0,67
0.5,3.0,0.8,1.0,4,true,77,28,28,27,28,0.0,0.9974012556560024,98,0.8488814256252597,0.98,77
0.5,3.0,0.8,1.0,5,true,69,19,19,20,20,1.0,0.9966854791662828,99,0.8473267310742035,0.99,69
0.5,3.0,0.8,1.0,6,true,74,20,20,25,25,0.0,0.9974988820947343,100,0.8481588118466779,1.0,74
0.5,3.0,0.8,1.0,7,true,98,34,34,49,49,0.0,0.9993966096410218,100,0.8585508537702603,1.0,98
0.5,3.0,0.8,1.0,8,true,79,24,24,28,30,0.0,0.997739971602618,99,0.8502583528745415,0.99,79
0.5,3.0,0.8,1.0,9,true,110,41,41,61,61,0.0,0.9996887622918271,98,0.8596869918221167,0.98,110
0.5,3.0,0.8,1.0,10,true,74,24,24,25,25,1.0,0.9966904021076224,99,0.8470531874592346,0.99,74
0.5,3.0,0.8,1.0,11,true,69,18,18,20,20,1.0,0.9972546443602717,100,0.8471667819146579,1.0,69
0.5,3.0,0.8,1.0,12,true,113,43,43,64,64,1.0,0.999742490364899,95,0.8665611794664081,0.95,113
0.5,3.0,0.8,1.0,13,true,66,17,17,17,17,0.0,0.9969146280480732,100,0.8458212027461702,1.0,66
0.5,3.0,0.8,1.0,14,true,83,31,31,33,34,0.0,0.9977266287410668,97,0.8519437414228522,0.97,83
0.5,3.0,0.8,1.0,15,true,81,32,32,31,32,0.0,0.9972868076127814,98,0.850791045885514,0.98,81
0.5,3.0,0.8,1.0,16,true,78,29,29,29,29,0.0,0.9971510569264802,98,0.8494242246294781,0.98,78
0.5,3.0,0.8,1.0,17,true,102,37,37,53,53,1.0,0.9994810157735268,100,0.8619208153928481,1.0,102
0.5,3.0,0.8,1.0,18,true,79,27,30,29,30,0.0,0.9967577322476688,97,0.8510140157127275,0.97,79
0.5,3.0,0.8,1.0,19,true,68,17,17,19,19,1.0,0.9975471517112915,100,0.8470387728022589,1.0,68
0.5,3.0,0.8,1.0,20,true,70,20,20,21,21,1.0,0.9973701809581503,100,0.8469868206621061,1.0,70
0.5,3.0,0.8,4.0,1,false,0,43,43,0,0,1.0,0.9999999999999999,87,0.9999999308735659,0.87,3000
0.5,3.0,0.8,4.0,2,true,77,25,24,22,25,0.0,0.9980408214531888,98,0.851992702092554,0.98,77
0.5,3.0,0.8,4.0,3,true,72,23,23,23,23,0.0,0.9972253623356554,97,0.8490330420619411,0.97,72
0.5,3.0,0.8,4.0,4,true,131,49,49,82,82,1.0,0.9999171931206436,90,0.8537780087059681,0.9,131
0.5,3.0,0.8,4.0,5,true,85,36,36,34,36,1.0,0.9975393567241639,92,0.8527681434256518,0.92,85
0.5,3.0,0.8,4.0,6,true,78,27,27,22,27,1.0,0.9969057130631892,98,0.8521019077429102,0.98,78
0.5,3.0,0.8,4.0,7,true,86,34,34,37,37,0.0,0.9974912322803658,95,0.853220716700692,0.95,86
0.5,3.0,0.8,4.0,8,true,74,21,21,19,21,0.0,0.9980455949019813,98,0.8515134699281133,0.98,74
0.5,3.0,0.8,4.0,9,true,78,29,29,26,29,1.0,0.9973794042454187,94,0.8514223913261778,0.94,78
0.5,3.0,0.8,4.0,10,true,81,28,29,28,29,0.0,0.9978738511559877,93,0.8524641858704352,0.93,81
0.5,3.0,0.8,4.0,11,false,0,40,40,0,0,1.0,0.9999999999999999,88,0.9999999311482358,0.88,3000
0.5,3.0,0.8,4.0,12,true,120,54,54,71,71,1.0,0.9995467483626725,91,0.8405190290823514,0.91,120
0.5,3.0,0.8,4.0,13,false,0,35,35,0,0,0.0,0.9999999999999999,89,0.9999999331826549,0.89,3000
0.5,3.0,0.8,4.0,14,true,81,32,32,31,32,1.0,0.9973799674868695,92,0.850966202077503,0.92,81
0.5,3.0,0.8,4.0,15,true,110,51,51,61,61,1.0,0.998807130345517,98,0.8346628870140079,0.98,110
0.5,3.0,0.8,4.0,16,true,74,23,25,22,25,0.0,0.9974757487450191,97,0.8498788026059094,0.97,74
0.5,3.0,0.8,4.0,17,true,84,35,35,32,35,0.0,0.9970945447439407,95,0.8528877465184367,0.95,84
0.5,3.0,0.8,4.0,18,true,79,30,30,27,30,0.0,0.9975482660779275,93,0.8512983989133234,0.93,79
0.5,3.0,0.8,4.0,19,true,80,29,31,29,31,0.0,0.9978888232172052,90,0.8522195702202274,0.9,80
0.5,3.0,0.8,4.0,20,true,74,25,25,22,25,0.0,0.9973570293484058,97,0.8497330182758119,0.97,74
0.5,1.5,1.0,4.0,1,true,88,27,27,39,39,0.0,0.9992923493975671,100,1.0,1.0,88
0.5,1.5,1.0,4.0,2,true,94,31,33,45,45,1.0,0.9991668669148903,100,0.9947659637848772,1.0,94
0.5,1.5,1.0,4.0,3,true,88,26,26,39,39,0.0,0.9992613529208019,100,1.0,1.0,88
0.5,1.5,1.0,4.0,4,true,84,22,22,35,35,1.0,0.9993939304238265,100,1.0,1.0,84
0.5,1.5,1.0,4.0,5,true,94,38,38,45,45,0.0,0.9987358970232235,100,0.8485235246287095,1.0,94
0.5,1.5,1.0,4.0,6,true,98,45,44,49,49,0.0,0.9983351449410047,100,0.8227831576625431,1.0,98
0.5,1.5,1.0,4.0,7,true,96,44,44,47,47,1.0,0.9977688182316027,100,0.7995311378700052,1.0,96
0.5,1.5,1.0,4.0,8,true,93,35,35,44,44,0.0,0.9986693309556336,100,0.8779799267139168,1.0,93
0.5,1.5,1.0,4.0,9,true,98,48,47,49,49,1.0,0.9977727128917959,100,0.7617069120398214,1.0,98
0.5,1.5,1.0,4.0,10,true,88,27,27,39,39,0.0,0.9992758211789854,100,1.0,1.0,88
0.5,1.5,1.0,4.0,11,true,124,68,68,75,75,1.0,0.9988062720121307,100,0.8114056563364129,1.0,124
0.5,1.5,1.0,4.0,12,true,93,36,37,44,44,0.0,0.9987819147864223,100,0.9185353546204825,1.0,93
0.5,1.5,1.0,4.0,13,true,91,29,30,42,42,1.0,0.999149858231573,100,1.0,1.0,91
0.5,1.5,1.0,4.0,14,true,99,47,47,50,50,1.0,0.9980551215337711,100,0.822438073412285,1.0,99
0.5,1.5,1.0,4.0,15,true,104,55,55,53,55,1.0,0.9973352794812409,100,0.7317118170783496,1.0,104
0.5,1.5,1.0,4.0,16,true,96,38,42,47,47,1.0,0.9984521776489069,100,0.8582933639541348,1.0,96
0.5,1.5,1.0,4.0,17,true,96,43,44,47,47,1.0,0.9980830789472165,100,0.8070007259146394,1.0,96
0.5,1.5,1.0,4.0,18,true,88,26,26,39,39,1.0,0.9992188808641188,100,1.0,1.0,88
0.5,1.5,1.0,4.0,19,true,89,29,29,40,40,0.0,0.9991747128745277,100,1.0,1.0,89
0.5,1.5,1.0,4.0,20,true,93,32,32,44,44,1.0,0.9989797783542608,100,0.9597954593250415,1.0,93
0.5,5.0,0.5,1.0,1,true,95,34,36,46,46,1.0,0.9991632822427166,93,0.63676749193503,0.93,95
0.5,5.0,0.5,1.0,2,true,82,28,28,33,33,1.0,0.9982814839001527,99,0.6267290027868295,0.99,82
0.5,5.0,0.5,1.0,3,true,106,49,49,57,57,1.0,0.998803256074271,93,0.6252349621493709,0.93,106
0.5,5.0,0.5,1.0,4,true,84,26,28,35,35,1.0,0.9983624307494304,98,0.6273390331421898,0.98,84
0.5,5.0,0.5,1.0,5,true,88,30,31,39,39,1.0,0.9989562949232962,97,0.6311311463411166,0.97,88
0.5,5.0,0.5,1.0,6,true,109,38,42,60,60,1.0,0.9996036678183657,94,0.6487814677716033,0.94,109
0.5,5.0,0.5,1.0,7,true,119,60,60,70,70,0.0,0.9986850391764017,98,0.5911184284548555,0.98,119
0.5,5.0,0.5,1.0,8,true,97,38,38,48,48,1.0,0.9989851951145036,94,0.6368993883950368,0.94,97
0.5,5.0,0.5,1.0,9,true,81,27,28,32,32,0.0,0.9977727177618256,98,0.6233234725809221,0.98,81
0.5,5.0,0.5,1.0,10,true,102,36,36,53,53,0.0,0.9995267166577453,92,0.6499211483155157,0.92,102
0.5,5.0,0.5,1.0,11,true,101,41,41,52,52,0.0,0.99919015946522,95,0.6407483946124533,0.95,101
0.5,5.0,0.5,1.0,12,true,80,27,28,31,31,0.0,0.9984096932428618,98,0.6222788513868791,0.98,80
0.5,5.0,0.5,1.0,13,true,95,35,35,46,46,0.0,0.9990322487735778,94,0.6373060981333813,0.94,95
0.5,5.0,0.5,1.0,14,true,90,34,34,41,41,0.0,0.9987717020429145,97,0.6283301822459717,0.97,90
0.5,5.0,0.5,1.0,15,true,85,33,33,36,36,0.0,0.9983796837521176,98,0.6254694121146043,0.98,85
0.5,5.0,0.5,1.0,16,true,82,27,29,33,33,0.0,0.9980753198792192,99,0.6231278499981575,0.99,82
0.5,5.0,0.5,1.0,17,true,87,32,32,38,38,0.0,0.9985418383228327,99,0.6281851134066487,0.99,87
0.5,5.0,0.5,1.0,18,true,87,33,35,38,38,1.0,0.9982022611420771,97,0.6271202856817797,0.97,87
0.5,5.0,0.5,1.0,19,true,118,59,59,69,69,1.0,0.9991199013589471,94,0.6124308595337362,0.94,118
