Phi,theta_crystal,sigma_0,k,trial,converged,convergence_tick,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
1.0,5.0,0.5,1.0,20,true,106,43,43,57,57,1.0,0.9989454168157083,94,0.639135135410084,0.94,106
2.0,3.0,0.8,2.0,1,true,116,63,63,61,63,1.0,0.9982206388784212,100,0.6865392182595564,1.0,116
2.0,3.0,0.8,2.0,2,true,87,32,31,38,38,0.0,0.9987910662454634,99,0.8556673467361812,0.99,87
2.0,3.0,0.8,2.0,3,true,76,25,26,22,27,0.0,0.9977238836598836,98,0.850853221512385,0.98,76
2.0,3.0,0.8,2.0,4,true,100,35,35,51,51,1.0,0.9994585100414396,98,0.8621395664980445,0.98,100
2.0,3.0,0.8,2.0,5,true,70,19,19,21,21,0.0,0.9972095204114333,97,0.848157873741674,0.97,70
2.0,3.0,0.8,2.0,6,true,112,48,48,63,63,1.0,0.9995082776988103,95,0.8217053649918904,0.95,112
2.0,3.0,0.8,2.0,7,true,111,55,56,62,62,0.0,0.9988165965237976,98,0.7233129020128569,0.98,111
2.0,3.0,0.8,2.0,8,true,108,47,47,59,59,0.0,0.9993052106872482,95,0.8187243440842021,0.95,108
2.0,3.0,0.8,2.0,9,true,75,24,24,22,24,0.0,0.997554889736787,100,0.847888909157122,1.0,75
2.0,3.0,0.8,2.0,10,true,67,16,18,17,18,1.0,0.9971717905428469,100,0.8468721470853612,1.0,67
2.0,3.0,0.8,2.0,11,true,105,42,42,56,56,1.0,0.9994488189709475,96,0.8495221240767442,0.96,105
2.0,3.0,0.8,2.0,12,true,110,53,53,61,61,1.0,0.999020620433094,95,0.7395067364014026,0.95,110
2.0,3.0,0.8,2.0,13,true,108,42,42,59,59,1.0,0.999536266750079,97,0.8421263579757474,0.97,108
2.0,3.0,0.8,2.0,14,true,110,41,41,61,61,0.0,0.99965244077651,92,0.8303852962607344,0.92,110
2.0,3.0,0.8,2.0,15,true,95,33,35,46,46,0.0,0.9990471702258522,97,0.8613436059058127,0.97,95
2.0,3.0,0.8,2.0,16,true,122,69,69,69,69,1.0,0.9980782825350903,100,0.7717608203734262,1.0,122
2.0,3.0,0.8,2.0,17,true,114,41,41,65,65,0.0,0.9998242227289821,94,0.8689232794696882,0.94,114
2.0,3.0,0.8,2.0,18,true,74,22,22,24,25,0.0,0.9974494900193034,99,0.8474944808464479,0.99,74
2.0,3.0,0.8,2.0,19,true,120,28,29,71,71,0.0,0.9999645863479458,96,0.8769867304422153,0.96,120
2.0,3.0,0.8,2.0,20,true,72,20,23,20,23,0.0,0.9972973571285053,100,0.8477834338015501,1.0,72
2.0,1.5,0.8,2.0,1,true,128,73,75,79,79,0.0,0.9983415403517446,100,0.769263397845101,1.0,128
2.0,1.5,0.8,2.0,2,true,92,38,38,43,43,0.0,0.9984388601716225,100,0.7605479639463719,1.0,92
2.0,1.5,0.8,2.0,3,true,88,31,31,39,39,1.0,0.9989101285730959,100,0.8571527704044395,1.0,88
2.0,1.5,0.8,2.0,4,true,105,56,56,52,56,0.0,0.9973149248607628,100,0.7293715562965578,1.0,105
2.0,1.5,0.8,2.0,5,true,88,28,32,39,39,0.0,0.9988953301679762,100,0.8449705403843175,1.0,88
2.0,1.5,0.8,2.0,6,true,91,31,31,42,42,1.0,0.9989845000524799,100,0.8413830266097905,1.0,91
2.0,1.5,0.8,2.0,7,true,91,30,30,42,42,0.0,0.9989987297387993,100,0.8241254368014532,1.0,91
2.0,1.5,0.8,2.0,8,true,87,29,29,38,38,1.0,0.9990328674659864,100,0.8584684595469567,1.0,87
2.0,1.5,0.8,2.0,9,true,120,69,69,71,71,1.0,0.9975487258624117,100,0.7618438779423924,1.0,120
2.0,1.5,0.8,2.0,10,true,91,39,39,42,42,1.0,0.9983264257063594,100,0.7624667613915916,1.0,91
2.0,1.5,0.8,2.0,11,true,92,41,41,43,43,1.0,0.9980291699442628,100,0.7591793382508593,1.0,92
2.0,1.5,0.8,2.0,12,true,87,28,28,38,38,1.0,0.9990053839209934,100,0.8582512576470033,1.0,87
2.0,1.5,0.8,2.0,13,true,91,40,40,42,42,1.0,0.9983838751383941,100,0.8135635581594071,1.0,91
2.0,1.5,0.8,2.0,14,true,92,38,37,43,43,1.0,0.9987712617450822,100,0.8233922049239452,1.0,92
2.0,1.5,0.8,2.0,15,true,125,75,76,74,76,1.0,0.9977837655171159,100,0.7437285660436863,1.0,125
2.0,1.5,0.8,2.0,16,true,91,40,41,42,42,1.0,0.9974653551623645,100,0.7604298942549548,1.0,91
2.0,1.5,0.8,2.0,17,true,90,35,35,41,41,1.0,0.998326108093774,100,0.7891644273272048,1.0,90
2.0,1.5,0.8,2.0,18,true,86,24,24,37,37,0.0,0.9992208452916641,100,0.8588481070540611,1.0,86
2.0,1.5,0.8,2.0,19,true,90,30,30,41,41,0.0,0.9987845459173136,100,0.822864677790512,1.0,90
2.0,1.5,0.8,2.0,20,true,89,35,34,40,40,0.0,0.9987398540896426,100,0.8444356272660575,1.0,89
2.0,5.0,0.8,2.0,1,true,85,27,27,36,36,1.0,0.9990254970877152,93,0.8534379147290772,0.93,85
2.0,5.0,0.8,2.0,2,true,94,36,35,45,45,1.0,0.998397302290387,96,0.8539120496347944,0.96,94
2.0,5.0,0.8,2.0,3,false,0,56,58,0,0,1.0,0.9999999999999999,81,0.9999999236910573,0.81,3000
2.0,5.0,0.8,2.0,4,true,83,28,29,34,34,0.0,0.9981194111456773,96,0.8498031372864107,0.96,83
2.0,5.0,0.8,2.0,5,true,82,29,30,33,33,1.0,0.9978376365389791,98,0.8481591762379159,0.98,82
2.0,5.0,0.8,2.0,6,true,81,29,29,32,32,1.0,0.9976254911960613,98,0.8491573893044184,0.98,81
2.0,5.0,0.8,2.0,7,false,0,58,58,0,0,0.0,0.9999999999999999,75,0.9999998942838613,0.75,3000
2.0,5.0,0.8,2.0,8,false,0,45,45,0,0,1.0,0.9999999999999999,89,0.9999999295984506,0.89,3000
2.0,5.0,0.8,2.0,9,true,83,30,31,34,34,1.0,0.997653912019063,97,0.8490079016262283,0.97,83
2.0,5.0,0.8,2.0,10,true,128,44,44,79,79,1.0,0.9999328052180495,91,0.8751353557149619,0.91,128
2.0,5.0,0.8,2.0,11,true,89,39,40,40,40,1.0,0.9972015314009771,94,0.849960950683504,0.94,89
2.0,5.0,0.8,2.0,12,false,0,56,56,0,0,1.0,0.9999999999999999,83,0.9999999249570131,0.83,3000
2.0,5.0,0.8,2.0,13,true,76,25,25,27,27,0.0,0.9976916069696128,98,0.8478436470574419,0.98,76
2.0,5.0,0.8,2.0,14,true,85,30,30,36,36,1.0,0.9987312304135032,98,0.8516112454958179,0.98,85
2.0,5.0,0.8,2.0,15,false,0,66,67,0,0,1.0,0.9999999999999999,83,0.9999998640465688,0.83,3000
2.0,5.0,0.8,2.0,16,false,0,48,47,0,0,0.0,0.9999999999999999,87,0.9999999293791978,0.87,3000
2.0,5.0,0.8,2.0,17,false,0,50,50,0,0,0.0,0.9999999999999999,86,0.9999999291182573,0.86,3000
2.0,5.0,0.8,2.0,18,false,0,58,60,0,0,1.0,0.9999999999999999,82,0.9999998950452026,0.82,3000
2.0,5.0,0.8,2.0,19,true,78,25,25,29,29,0.0,0.9980114293194451,99,0.8478133358104111,0.99,78
2.0,5.0,0.8,2.0,20,true,96,36,38,47,47,0.0,0.9989775647280291,92,0.8577670095269297,0.92,96
2.0,3.0,0.5,2.0,1,true,98,39,39,49,49,1.0,0.9960873919140555,97,0.6377631825347347,0.97,98
2.0,3.0,0.5,2.0,2,true,122,65,67,64,67,0.0,0.998623648864948,99,0.5732485996012595,0.99,122
2.0,3.0,0.5,2.0,3,true,100,44,44,45,48,1.0,0.9982193153932057,97,0.6190437794405731,0.97,100
2.0,3.0,0.5,2.0,4,true,99,42,42,50,50,1.0,0.9984474085688203,99,0.6155827710214206,0.99,99
2.0,3.0,0.5,2.0,5,true,84,35,35,33,35,0.0,0.9904876794308913,99,0.6277833206227192,0.99,84
2.0,3.0,0.5,2.0,6,true,93,40,40,44,44,1.0,0.99870627027005,97,0.6310294926074556,0.97,93
2.0,3.0,0.5,2.0,7,true,115,58,60,59,60,0.0,0.9978193515992757,100,0.5755967060888227,1.0,115
2.0,3.0,0.5,2.0,8,true,101,44,44,52,52,1.0,0.9986703655378167,100,0.5962514226470463,1.0,101
2.0,3.0,0.5,2.0,9,true,102,39,39,53,53,1.0,0.9982139502242012,98,0.6101402754564988,0.98,102
2.0,3.0,0.5,2.0,10,true,111,55,55,58,58,1.0,0.9979936345234445,100,0.5457003419407659,1.0,111
2.0,3.0,0.5,2.0,11,true,106,52,52,48,52,1.0,0.9976275667681154,99,0.6054309715412205,0.99,106
2.0,3.0,0.5,2.0,12,true,101,43,44,52,52,0.0,0.9989316397540925,95,0.6353907465946002,0.95,101
2.0,3.0,0.5,2.0,13,true,100,42,42,47,47,0.0,0.9986718328613142,98,0.6268101368523166,0.98,100
2.0,3.0,0.5,2.0,14,true,88,33,33,39,39,1.0,0.9969955478975929,95,0.6371505231306075,0.95,88
2.0,3.0,0.5,2.0,15,true,83,33,34,28,34,1.0,0.9964685490366003,99,0.6261103243415571,0.99,83
2.0,3.0,0.5,2.0,16,true,90,33,33,33,33,1.0,0.9986218809820189,100,0.6360977252839497,1.0,90
2.0,3.0,0.5,2.0,17,true,82,31,31,32,33,0.0,0.9971007657186192,97,0.6119808167741512,0.97,82
2.0,3.0,0.5,2.0,18,true,89,39,39,40,40,0.0,0.9978207245927118,96,0.6249894287744145,0.96,89
2.0,3.0,0.5,2.0,19,true,85,31,32,31,32,1.0,0.9979930936144263,97,0.6272000360067848,0.97,85
2.0,3.0,0.5,2.0,20,true,106,49,49,51,51,1.0,0.9985108551643633,99,0.5925554344846117,0.99,106
2.0,3.0,1.0,2.0,1,true,113,59,59,64,64,1.0,0.9980966232985281,99,0.769135125343203,0.99,113
2.0,3.0,1.0,2.0,2,true,86,27,27,37,37,0.0,0.9990813328127995,98,1.0,0.98,86
2.0,3.0,1.0,2.0,3,true,109,28,28,60,60,1.0,0.9999083274772238,97,1.0,0.97,109
2.0,3.0,1.0,2.0,4,true,94,29,30,45,45,0.0,0.9994492676876915,97,1.0,0.97,94
2.0,3.0,1.0,2.0,5,true,121,37,37,72,72,1.0,0.9999259582261435,96,0.9952140782939564,0.96,121
2.0,3.0,1.0,2.0,6,true,66,16,16,17,17,0.0,0.9973086222649519,100,1.0,1.0,66
2.0,3.0,1.0,2.0,7,true,117,39,41,68,68,1.0,0.9998477449335996,93,0.9747937389142772,0.93,117
2.0,3.0,1.0,2.0,8,true,92,28,28,43,43,0.0,0.9994393567184707,98,1.0,0.98,92
2.0,3.0,1.0,2.0,9,true,112,59,59,63,63,1.0,0.9985819671902676,98,0.7793839851545883,0.98,112
2.0,3.0,1.0,2.0,10,true,111,62,62,62,62,0.0,0.9971590352634883,100,0.7759760173520895,1.0,111
2.0,3.0,1.0,2.0,11,true,109,55,55,60,60,0.0,0.9984446288725514,100,0.7940448614852759,1.0,109
2.0,3.0,1.0,2.0,12,true,117,65,64,68,68,0.0,0.9982402202646428,99,0.7775878184637063,0.99,117
2.0,3.0,1.0,2.0,13,true,69,16,18,20,20,0.0,0.9968231398559284,99,1.0,0.99,69
2.0,3.0,1.0,2.0,14,true,109,58,58,58,58,1.0,0.9982471029451946,99,0.8119627638266966,0.99,109
2.0,3.0,1.0,2.0,15,true,99,36,36,50,50,0.0,0.9994633129104605,99,1.0,0.99,99
2.0,3.0,1.0,2.0,16,true,118,35,35,69,69,1.0,0.9999189707648598,94,1.0,0.94,118
2.0,3.0,1.0,2.0,17,true,117,30,30,68,68,1.0,0.9999507480601345,98,1.0,0.98,117
2.0,3.0,1.0,2.0,18,true,115,30,30,66,66,0.0,0.9999319739412642,98,1.0,0.98,115
2.0,3.0,1.0,2.0,19,true,108,55,54,59,59,1.0,0.9983130826521305,99,0.7988905908354408,0.99,108
2.0,3.0,1.0,2.0,20,true,106,31,31,57,57,1.0,0.9998213383809029,96,1.0,0.96,106
2.0,3.0,0.8,1.0,1,true,75,24,24,22,24,0.0,0.9974265641020064,97,0.850417674955263,0.97,75
2.0,3.0,0.8,1.0,2,true,105,47,48,56,56,0.0,0.9988864331467446,98,0.8137093351680603,0.98,105
2.0,3.0,0.8,1.0,3,true,100,31,32,51,51,1.0,0.9996211625771748,97,0.8634141597410079,0.97,100
2.0,3.0,0.8,1.0,4,true,101,44,49,52,52,0.0,0.998676757224237,100,0.8506676714111322,1.0,101
2.0,3.0,0.8,1.0,5,true,73,20,20,23,24,0.0,0.9975077490815646,100,0.8485226518169893,1.0,73
2.0,3.0,0.8,1.0,6,true,103,46,46,54,54,0.0,0.9991666046768312,99,0.861395889822479,0.99,103
2.0,3.0,0.8,1.0,7,true,106,38,43,57,57,0.0,0.9994956661001304,98,0.8543435151134697,0.98,106
2.0,3.0,0.8,1.0,8,true,102,40,40,53,53,0.0,0.9994001233855353,100,0.8573307965953398,1.0,102
2.0,3.0,0.8,1.0,9,true,101,43,43,52,52,1.0,0.999107192245428,97,0.8391002413214699,0.97,101
2.0,3.0,0.8,1.0,10,true,75,22,22,21,22,0.0,0.9977581133635778,99,0.8504461758844873,0.99,75
2.0,3.0,0.8,1.0,11,true,99,39,39,50,50,1.0,0.9993811103045854,98,0.8607259805384155,0.98,99
2.0,3.0,0.8,1.0,12,true,97,31,34,48,48,1.0,0.9993686586613518,98,0.8561990629874581,0.98,97
2.0,3.0,0.8,1.0,13,true,91,28,30,42,42,0.0,0.9991841877214798,100,0.8585273205972602,1.0,91
2.0,3.0,0.8,1.0,14,true,94,36,33,45,45,0.0,0.9990835821506123,100,0.8592635453776752,1.0,94
2.0,3.0,0.8,1.0,15,true,71,20,20,21,22,1.0,0.9972651071879257,100,0.846561995852866,1.0,71
2.0,3.0,0.8,1.0,16,true,81,29,29,24,29,0.0,0.9981749985693514,99,0.8538784987079944,0.99,81
2.0,3.0,0.8,1.0,17,true,69,18,19,19,20,0.0,0.9962133717857526,99,0.8466810692508007,0.99,69
2.0,3.0,0.8,1.0,18,true,90,30,31,41,41,1.0,0.9988373295387026,100,0.8579995642333992,1.0,90
2.0,3.0,0.8,1.0,19,true,99,32,41,50,50,0.0,0.9992792532639325,98,0.8612660035292625,0.98,99
2.0,3.0,0.8,1.0,20,true,98,40,40,49,49,0.0,0.9991044644440044,99,0.8551763339168132,0.99,98
2.0,3.0,0.8,4.0,1,true,113,32,32,64,64,0.0,0.9999029706734528,90,0.8746908606805317,0.9,113
2.0,3.0,0.8,4.0,2,true,123,42,42,74,74,1.0,0.9986814168292156,95,0.808254156856672,0.95,123
2.0,3.0,0.8,4.0,3,true,112,48,46,58,59,1.0,0.9986493851705811,97,0.7368377193158525,0.97,112
2.0,3.0,0.8,4.0,4,false,0,33,33,0,0,1.0,0.9999999999999999,88,0.9999999350633442,0.88,3000
2.0,3.0,0.8,4.0,5,true,116,42,42,67,67,1.0,0.9996341831578797,91,0.8586475670069527,0.91,116
2.0,3.0,0.8,4.0,6,true,111,49,51,62,62,1.0,0.9968792456216643,98,0.7166523479039925,0.98,111
2.0,3.0,0.8,4.0,7,false,0,40,40,0,0,1.0,0.9999999999999999,87,0.9999999250929718,0.87,3000
2.0,3.0,0.8,4.0,8,true,113,57,59,62,64,1.0,0.9973991177642155,100,0.6856085026668615,1.0,113
2.0,3.0,0.8,4.0,9,true,79,26,26,22,26,0.0,0.9977027350308237,94,0.8528910995396816,0.94,79
2.0,3.0,0.8,4.0,10,false,0,38,38,0,0,1.0,0.9999999999999999,87,0.9999999313276217,0.87,3000
2.0,3.0,0.8,4.0,11,true,77,25,26,22,26,0.0,0.9977735942265581,96,0.8517682816788447,0.96,77
2.0,3.0,0.8,4.0,12,true,85,31,31,23,31,0.0,0.9978109052763773,95,0.8560474025394774,0.95,85
2.0,3.0,0.8,4.0,13,true,110,40,41,61,61,1.0,0.999651545411496,92,0.8522392100974309,0.92,110
2.0,3.0,0.8,4.0,14,true,77,28,28,25,28,0.0,0.9968209608716819,95,0.8519724816857922,0.95,77
2.0,3.0,0.8,4.0,15,true,134,46,46,85,85,0.0,0.9999501653970709,91,0.8390950901921266,0.91,134
2.0,3.0,0.8,4.0,16,true,122,73,73,68,73,1.0,0.9972875277423726,100,0.7537969248912938,1.0,122
2.0,3.0,0.8,4.0,17,false,0,34,34,0,0,1.0,0.9999999999999999,83,0.9999999343769101,0.83,3000
2.0,3.0,0.8,4.0,18,true,122,45,45,73,73,1.0,0.9998355437715376,91,0.8473885446188384,0.91,122
2.0,3.0,0.8,4.0,19,true,102,34,33,53,53,1.0,0.9996877878152247,92,0.8667595288754523,0.92,102
2.0,3.0,0.8,4.0,20,true,105,36,36,56,56,0.0,0.9997446998977371,91,0.8680367037639334,0.91,105
2.0,1.5,1.0,4.0,1,true,92,28,31,43,43,1.0,0.9991671174887244,100,0.9701295047462153,1.0,92
2.0,1.5,1.0,4.0,2,true,87,25,25,38,38,1.0,0.9992913993836168,100,1.0,1.0,87
2.0,1.5,1.0,4.0,3,true,95,41,41,46,46,1.0,0.9979671547700828,100,0.8071940785738905,1.0,95
2.0,1.5,1.0,4.0,4,true,67,18,17,11,18,1.0,0.9978260400620477,100,1.0,1.0,67
2.0,1.5,1.0,4.0,5,true,95,45,46,46,46,0.0,0.9977003972198988,100,0.7740676133338618,1.0,95
2.0,1.5,1.0,4.0,6,true,99,50,50,46,50,1.0,0.997679443244601,100,0.7482363521658146,1.0,99
2.0,1.5,1.0,4.0,7,true,88,30,30,39,39,1.0,0.9990239553469341,100,0.9691630889640153,1.0,88
2.0,1.5,1.0,4.0,8,true,92,33,33,43,43,0.0,0.9989174859534367,100,0.9234733014570102,1.0,92
2.0,1.5,1.0,4.0,9,true,87,23,24,38,38,0.0,0.9993014634751181,100,1.0,1.0,87
2.0,1.5,1.0,4.0,10,true,92,33,33,43,43,0.0,0.9988543448152001,100,0.928858626839603,1.0,92
2.0,1.5,1.0,4.0,11,true,91,30,32,42,42,1.0,0.9990695754150507,100,0.9441015213848242,1.0,91
2.0,1.5,1.0,4.0,12,true,92,35,35,43,43,1.0,0.9988668707524657,100,0.9085480023793882,1.0,92
2.0,1.5,1.0,4.0,13,true,93,36,36,44,44,0.0,0.9987337833302008,100,0.8782173664272633,1.0,93
2.0,1.5,1.0,4.0,14,true,89,28,28,40,40,1.0,0.9991806827579959,100,1.0,1.0,89
2.0,1.5,1.0,4.0,15,true,92,32,32,43,43,1.0,0.9990675202901568,100,0.9751326603886001,1.0,92
2.0,1.5,1.0,4.0,16,true,95,41,43,46,46,0.0,0.9977612017448603,100,0.7740500018653005,1.0,95
2.0,1.5,1.0,4.0,17,true,91,34,35,42,42,0.0,0.9985923193265773,100,0.8830535263335406,1.0,91
2.0,1.5,1.0,4.0,18,true,88,25,26,39,39,1.0,0.999262924585294,100,0.9949210351438696,1.0,88
2.0,1.5,1.0,4.0,19,true,96,43,43,47,47,0.0,0.9982268816431857,100,0.7715460172440932,1.0,96
2.0,1.5,1.0,4.0,20,true,92,30,30,43,43,0.0,0.9991643189929951,100,0.9649772473952916,1.0,92
2.0,5.0,0.5,1.0,1,true,93,34,34,44,44,0.0,0.9989296846060972,97,0.6328700302651975,0.97,93
2.0,5.0,0.5,1.0,2,true,75,22,22,26,26,0.0,0.998096555808059,100,0.6203997624395203,1.0,75
2.0,5.0,0.5,1.0,3,true,101,41,42,52,52,0.0,0.9989870156909157,94,0.6378008230054797,0.94,101
2.0,5.0,0.5,1.0,4,true,103,39,39,54,54,1.0,0.9995691159388577,92,0.6467557525164186,0.92,103
2.0,5.0,0.5,1.0,5,true,93,34,37,44,44,1.0,0.9985607239305113,97,0.629238809027768,0.97,93
2.0,5.0,0.5,1.0,6,true,84,30,30,35,35,1.0,0.9979645132215949,97,0.6255610424358938,0.97,84
2.0,5.0,0.5,1.0,7,true,100,41,40,51,51,0.0,0.9991371991526299,94,0.6413027242173814,0.94,100
2.0,5.0,0.5,1.0,8,true,97,38,39,48,48,0.0,0.998464008434094,98,0.6300475860702867,0.98,97
2.0,5.0,0.5,1.0,9,true,90,32,32,41,41,0.0,0.9989383655582514,97,0.6326491253672057,0.97,90
2.0,5.0,0.5,1.0,10,true,99,42,42,50,50,0.0,0.9989776632887676,93,0.6364854403971656,0.93,99
2.0,5.0,0.5,1.0,11,true,96,38,39,47,47,1.0,0.9990017388915372,94,0.6382660611583555,0.94,96
2.0,5.0,0.5,1.0,12,true,103,43,43,54,54,1.0,0.9990650731238566,92,0.622982723383165,0.92,103
2.0,5.0,0.5,1.0,13,true,93,36,36,44,44,1.0,0.9989646239593932,94,0.6287102569714014,0.94,93
2.0,5.0,0.5,1.0,14,true,102,39,41,53,53,1.0,0.999210169408814,94,0.6420208555021567,0.94,102
2.0,5.0,0.5,1.0,15,true,107,48,48,58,58,0.0,0.9991505991497287,94,0.628689979321762,0.94,107
2.0,5.0,0.5,1.0,16,true,118,52,52,69,69,0.0,0.9995179332768774,92,0.640193401875884,0.92,118
2.0,5.0,0.5,1.0,17,true,98,35,35,49,49,1.0,0.9993483245339161,94,0.6404023280817794,0.94,98
2.0,5.0,0.5,1.0,18,false,0,46,46,0,0,1.0,0.9999999999999999,89,0.9999998141888504,0.89,3000
2.0,5.0,0.5,1.0,19,true,81,27,27,32,32,0.0,0.997890804300742,99,0.622421686120998,0.99,81
2.0,5.0,0.5,1.0,20,true,96,36,38,47,47,0.0,0.9986896558086038,96,0.6299606359594125,0.96,96
