N,condition,w_base,w_max,enable_normative,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
200,B_lockin_only,2,6,false,18,0,false,80,82,0,0,1.0,0.9999999986751608,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,19,0,false,215,214,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,20,0,false,172,174,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,21,0,false,98,94,0,0,1.0,0.9999999999318961,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,22,0,false,100,100,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,23,0,false,82,82,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,24,0,false,129,125,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,25,0,false,118,121,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,26,0,false,57,57,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,27,0,false,122,68,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,28,0,false,134,134,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,29,0,false,144,131,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
200,B_lockin_only,2,6,false,30,0,false,135,131,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
200,C_normative_only,5,5,true,1,117,true,68,66,67,68,1.0,0.9977336008134385,200,0.730673027366734,1.0,117
200,C_normative_only,5,5,true,2,102,true,34,36,53,53,0.0,0.9995275584281775,196,0.8340986957392073,0.98,102
200,C_normative_only,5,5,true,3,107,true,55,55,58,58,1.0,0.9984208683664632,199,0.7459388581576972,0.995,107
200,C_normative_only,5,5,true,4,113,true,62,62,64,64,1.0,0.9976140309836904,200,0.7172397881433409,1.0,113
200,C_normative_only,5,5,true,5,100,true,38,38,51,51,0.0,0.9993548495726771,197,0.8424764203691303,0.985,100
200,C_normative_only,5,5,true,6,104,true,34,35,55,55,0.0,0.9996759527897274,195,0.8443210658750349,0.975,104
200,C_normative_only,5,5,true,7,120,true,68,66,66,68,1.0,0.9982047597606263,199,0.706492611238895,0.995,120
200,C_normative_only,5,5,true,8,98,true,35,35,49,49,1.0,0.9993373247377236,195,0.8534752669623447,0.975,98
200,C_normative_only,5,5,true,9,112,true,58,56,63,63,1.0,0.9983029074622728,200,0.7400877051844695,1.0,112
200,C_normative_only,5,5,true,10,117,true,66,66,66,66,0.0,0.9965752325922108,199,0.7298777183428093,0.995,117
200,C_normative_only,5,5,true,11,81,true,29,31,31,32,0.0,0.9975742865407946,197,0.8436464483779544,0.985,81
200,C_normative_only,5,5,true,12,104,true,42,41,55,55,0.0,0.99928870313548,196,0.8175363328993378,0.98,104
200,C_normative_only,5,5,true,13,78,true,27,27,26,27,1.0,0.9979045717534877,198,0.8507365595555264,0.99,78
200,C_normative_only,5,5,true,14,103,true,39,39,54,54,0.0,0.9994522114456191,199,0.8297803486698386,0.995,103
200,C_normative_only,5,5,true,15,110,true,45,44,61,61,1.0,0.9995278792880455,198,0.8004895291866381,0.99,110
200,C_normative_only,5,5,true,16,110,true,57,57,60,61,0.0,0.9982346877116148,200,0.7307910919362886,1.0,110
200,C_normative_only,5,5,true,17,97,true,31,33,48,48,0.0,0.9994435854355723,197,0.8533970659567734,0.985,97
200,C_normative_only,5,5,true,18,107,true,40,40,58,58,1.0,0.9995659392719131,196,0.8282945770363721,0.98,107
200,C_normative_only,5,5,true,19,104,true,40,40,55,55,0.0,0.9994689252425204,196,0.832596139731561,0.98,104
200,C_normative_only,5,5,true,20,98,true,34,34,49,49,1.0,0.999425511141371,198,0.8530697334925303,0.99,98
200,C_normative_only,5,5,true,21,95,true,37,37,46,46,0.0,0.9988822774496359,195,0.8442973971667928,0.975,95
200,C_normative_only,5,5,true,22,129,true,80,80,78,80,1.0,0.9976771450141468,199,0.7809243851164587,0.995,129
200,C_normative_only,5,5,true,23,86,true,36,35,37,37,0.0,0.9977503429515082,195,0.8376127268723583,0.975,86
200,C_normative_only,5,5,true,24,101,true,39,39,52,52,1.0,0.9993392564367157,194,0.8416459608036956,0.97,101
200,C_normative_only,5,5,true,25,106,true,43,43,57,57,1.0,0.9993582940120734,195,0.815983023951758,0.975,106
200,C_normative_only,5,5,true,26,125,true,76,76,76,76,0.0,0.9974517592445021,199,0.7448105878885245,0.995,125
200,C_normative_only,5,5,true,27,132,true,81,81,82,83,0.0,0.9978156028037831,198,0.776134220094926,0.99,132
200,C_normative_only,5,5,true,28,107,true,47,46,58,58,0.0,0.999218759557358,193,0.7802993239240573,0.965,107
200,C_normative_only,5,5,true,29,103,true,41,41,54,54,1.0,0.9993232520651694,192,0.8157964706713413,0.96,103
200,C_normative_only,5,5,true,30,131,true,82,82,80,82,0.0,0.9970517052603958,200,0.7775510640324083,1.0,131
200,D_full_model,2,6,true,1,108,true,45,47,59,59,1.0,0.99919587943147,198,0.780751810694708,0.99,108
200,D_full_model,2,6,true,2,101,true,44,46,52,52,0.0,0.9986505550884225,199,0.8088524214685829,0.995,101
200,D_full_model,2,6,true,3,79,true,30,29,29,30,1.0,0.9976050947123746,197,0.8493220325971003,0.985,79
200,D_full_model,2,6,true,4,101,true,42,42,52,52,1.0,0.9990660076572219,197,0.8190071379593202,0.985,101
200,D_full_model,2,6,true,5,116,true,67,67,67,67,0.0,0.9974219878846731,199,0.760057416587047,0.995,116
200,D_full_model,2,6,true,6,78,true,27,27,29,29,1.0,0.9979920003814796,197,0.8503788978704091,0.985,78
200,D_full_model,2,6,true,7,99,true,37,37,50,50,1.0,0.9993446853782298,198,0.850650490265787,0.99,99
200,D_full_model,2,6,true,8,81,true,28,28,32,32,1.0,0.9979452503538639,198,0.8502475442006234,0.99,81
200,D_full_model,2,6,true,9,105,true,40,39,56,56,1.0,0.9995929962746196,197,0.8392936273686222,0.985,105
200,D_full_model,2,6,true,10,96,true,30,31,47,47,1.0,0.9994892220399162,198,0.8551020109756814,0.99,96
200,D_full_model,2,6,true,11,100,true,35,35,51,51,0.0,0.9994793972811796,195,0.8520790177479752,0.975,100
200,D_full_model,2,6,true,12,88,true,32,32,39,39,0.0,0.9987167054816061,197,0.8457673813163684,0.985,88
200,D_full_model,2,6,true,13,113,true,57,57,64,64,1.0,0.9982981355339057,198,0.7381202483146458,0.99,113
200,D_full_model,2,6,true,14,106,true,38,38,57,57,1.0,0.9995292428422143,195,0.8355509118978939,0.975,106
200,D_full_model,2,6,true,15,75,true,24,26,25,26,0.0,0.9976018181117914,196,0.8467604376510053,0.98,75
200,D_full_model,2,6,true,16,98,true,33,33,49,49,0.0,0.9994895410589861,194,0.8572750324479245,0.97,98
200,D_full_model,2,6,true,17,94,true,32,32,45,45,0.0,0.9992872788064185,196,0.8510981890355729,0.98,94
200,D_full_model,2,6,true,18,76,true,26,25,27,27,0.0,0.997723319034138,197,0.8488825703430487,0.985,76
200,D_full_model,2,6,true,19,107,true,47,47,58,58,0.0,0.9991763329461424,200,0.7988453944650478,1.0,107
200,D_full_model,2,6,true,20,108,true,39,39,59,59,1.0,0.9996604661010865,195,0.8383116898182233,0.975,108
200,D_full_model,2,6,true,21,101,true,35,35,52,52,1.0,0.9993786169521628,198,0.8415622260465999,0.99,101
200,D_full_model,2,6,true,22,104,true,36,36,55,55,0.0,0.9995628025018458,196,0.8498917913303098,0.98,104
200,D_full_model,2,6,true,23,107,true,43,42,58,58,0.0,0.9994557754397462,194,0.8031100125032424,0.97,107
200,D_full_model,2,6,true,24,109,true,49,48,60,60,1.0,0.9992331192666678,197,0.7687404380035477,0.985,109
200,D_full_model,2,6,true,25,72,true,22,22,23,23,1.0,0.9976007098690122,197,0.8479654179154638,0.985,72
200,D_full_model,2,6,true,26,111,true,48,48,62,62,1.0,0.9994704744246721,197,0.7933629692808744,0.985,111
200,D_full_model,2,6,true,27,84,true,32,32,35,35,0.0,0.9982055884639067,197,0.8493487520759702,0.985,84
200,D_full_model,2,6,true,28,81,true,27,27,32,32,0.0,0.9982600521484974,197,0.8511157566960865,0.985,81
200,D_full_model,2,6,true,29,82,true,32,32,33,33,1.0,0.9978877795833401,198,0.8459354987631972,0.99,82
200,D_full_model,2,6,true,30,103,true,34,34,54,54,1.0,0.9995934916292241,195,0.8467701956407392,0.975,103
500,A_baseline,5,5,false,1,0,false,1885,1858,0,0,0.988,0.9378891538591403,0,0.0,0.0,3000
500,A_baseline,5,5,false,2,0,false,2107,2102,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
500,A_baseline,5,5,false,3,0,false,0,0,0,0,0.362,0.3039974584041552,0,0.0,0.0,3000
500,A_baseline,5,5,false,4,0,false,0,0,0,0,0.592,0.26743475543966466,0,0.0,0.0,3000
500,A_baseline,5,5,false,5,0,false,0,0,0,0,0.292,0.400385125171657,0,0.0,0.0,3000
500,A_baseline,5,5,false,6,0,false,1853,1641,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
500,A_baseline,5,5,false,7,0,false,2245,2237,0,0,0.002,0.9939026142279183,0,0.0,0.0,3000
500,A_baseline,5,5,false,8,0,false,0,0,0,0,0.256,0.4560707906453692,0,0.0,0.0,3000
500,A_baseline,5,5,false,9,0,false,0,0,0,0,0.716,0.3746749805757233,0,0.0,0.0,3000
500,A_baseline,5,5,false,10,0,false,0,0,0,0,0.584,0.2770481982740644,0,0.0,0.0,3000
500,A_baseline,5,5,false,11,0,false,0,0,0,0,0.362,0.2828074200590965,0,0.0,0.0,3000
500,A_baseline,5,5,false,12,0,false,2936,2930,0,0,0.036,0.8950693005031489,0,0.0,0.0,3000
500,A_baseline,5,5,false,13,0,false,2259,2246,0,0,0.036,0.9104932059508661,0,0.0,0.0,3000
500,A_baseline,5,5,false,14,0,false,0,0,0,0,0.492,0.2545872007678874,0,0.0,0.0,3000
500,A_baseline,5,5,false,15,0,false,1466,1461,0,0,0.226,0.4883564747107301,0,0.0,0.0,3000
500,A_baseline,5,5,false,16,0,false,0,0,0,0,0.19,0.5505120434876806,0,0.0,0.0,3000
500,A_baseline,5,5,false,17,0,false,0,2980,0,0,0.084,0.7850194731674561,0,0.0,0.0,3000
500,A_baseline,5,5,false,18,0,false,1248,1117,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
500,A_baseline,5,5,false,19,0,false,0,0,0,0,0.458,0.24863013405669654,0,0.0,0.0,3000
500,A_baseline,5,5,false,20,0,false,2002,1986,0,0,0.0,0.999999999955537,0,0.0,0.0,3000
500,A_baseline,5,5,false,21,0,false,0,0,0,0,0.44,0.2656379529339873,0,0.0,0.0,3000
500,A_baseline,5,5,false,22,0,false,0,0,0,0,0.424,0.27726215778430713,0,0.0,0.0,3000
500,A_baseline,5,5,false,23,0,false,778,672,0,0,0.256,0.4675490870959681,0,0.0,0.0,3000
500,A_baseline,5,5,false,24,0,false,0,0,0,0,0.738,0.4092722739017124,0,0.0,0.0,3000
500,A_baseline,5,5,false,25,0,false,0,0,0,0,0.34,0.36024447574136625,0,0.0,0.0,3000
500,A_baseline,5,5,false,26,0,false,1495,1490,0,0,0.392,0.2860865655905419,0,0.0,0.0,3000
500,A_baseline,5,5,false,27,0,false,0,0,0,0,0.664,0.32481835304225515,0,0.0,0.0,3000
500,A_baseline,5,5,false,28,0,false,0,0,0,0,0.334,0.3155074532397822,0,0.0,0.0,3000
500,A_baseline,5,5,false,29,0,false,2022,1942,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
500,A_baseline,5,5,false,30,0,false,0,0,0,0,0.602,0.3031696950608513,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,1,0,false,87,84,0,0,0.922,0.8296533698804258,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,2,0,false,117,116,0,0,0.972,0.8715820482873988,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,3,0,false,109,109,0,0,0.114,0.6997070101963103,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,4,0,false,138,138,0,0,0.972,0.888866949747348,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,5,0,false,116,109,0,0,0.908,0.7835481665695345,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,6,0,false,125,104,0,0,0.964,0.9085362983074426,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,7,0,false,127,121,0,0,0.918,0.833199584882791,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,8,0,false,146,141,0,0,0.062,0.8397203147856771,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,9,0,false,180,180,0,0,0.062,0.8031725862449234,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,10,0,false,124,117,0,0,0.946,0.8507132564888763,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,11,0,false,102,98,0,0,0.916,0.8429881953482291,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,12,0,false,133,130,0,0,0.07,0.8094355463547915,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,13,0,false,135,126,0,0,0.94,0.8279642361306332,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,14,0,false,87,83,0,0,0.028,0.8882701671275135,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,15,0,false,187,166,0,0,0.062,0.8304044323887138,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,16,0,false,114,105,0,0,0.946,0.8552291714287078,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,17,0,false,151,146,0,0,0.064,0.8430819772373332,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,18,0,false,156,138,0,0,0.962,0.8360770087627762,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,19,0,false,181,144,0,0,0.082,0.8119926164812179,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,20,0,false,202,180,0,0,0.96,0.8874929596878048,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,21,0,false,218,199,0,0,0.948,0.8658197006773216,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,22,0,false,99,84,0,0,0.924,0.7839331546053313,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,23,0,false,99,92,0,0,0.052,0.8688404951601867,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,24,0,false,142,138,0,0,0.088,0.7665515663928295,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,25,0,false,135,91,0,0,0.054,0.8583308682292666,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,26,0,false,117,117,0,0,0.934,0.8158776290234186,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,27,0,false,122,113,0,0,0.048,0.8056426327336224,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,28,0,false,179,135,0,0,0.066,0.8024232637833244,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,29,0,false,144,120,0,0,0.046,0.8822986234368949,0,0.0,0.0,3000
500,B_lockin_only,2,6,false,30,0,false,164,138,0,0,0.966,0.8756495781613702,0,0.0,0.0,3000
500,C_normative_only,5,5,true,1,127,true,78,78,77,78,1.0,0.9974957966928198,498,0.7483929671678244,0.996,127
500,C_normative_only,5,5,true,2,98,true,39,37,49,49,0.0,0.9991940409342731,493,0.8400713127415229,0.986,98
500,C_normative_only,5,5,true,3,109,true,56,54,60,60,0.0,0.9983831523823087,498,0.7591989047561976,0.996,109
500,C_normative_only,5,5,true,4,106,true,44,44,57,57,1.0,0.999358924202742,485,0.8171859630939969,0.97,106
500,C_normative_only,5,5,true,5,105,true,41,41,56,56,1.0,0.9993137897280989,492,0.8289364904616328,0.984,105
500,C_normative_only,5,5,true,6,107,true,51,50,58,58,1.0,0.9988838481015994,496,0.775514445589775,0.992,107
500,C_normative_only,5,5,true,7,105,true,45,44,56,56,0.0,0.9992662113360679,493,0.8112829748139294,0.986,105
500,C_normative_only,5,5,true,8,124,true,75,74,73,75,0.0,0.9976191471002117,495,0.7219225429766456,0.99,124
500,C_normative_only,5,5,true,9,108,true,49,49,59,59,0.0,0.999024334736841,492,0.7888315914477555,0.984,108
500,C_normative_only,5,5,true,10,116,true,67,65,66,67,1.0,0.9976279269775435,495,0.7239114118302571,0.99,116
500,C_normative_only,5,5,true,11,107,true,50,50,58,58,0.0,0.9989127808113626,493,0.7895867954505749,0.986,107
500,C_normative_only,5,5,true,12,107,true,48,47,58,58,1.0,0.9991458320330122,499,0.7846029976688597,0.998,107
500,C_normative_only,5,5,true,13,99,true,37,37,50,50,0.0,0.9993254850905149,488,0.8464193822307591,0.976,99
500,C_normative_only,5,5,true,14,104,true,40,40,55,55,0.0,0.9992952098237596,490,0.8245946268436506,0.98,104
500,C_normative_only,5,5,true,15,107,true,51,50,58,58,1.0,0.9988352886269062,493,0.7723754215584941,0.986,107
500,C_normative_only,5,5,true,16,107,true,51,51,58,58,1.0,0.9985876975409337,497,0.769604404517508,0.994,107
500,C_normative_only,5,5,true,17,110,true,46,48,61,61,0.0,0.9993391604857557,486,0.7927687698749929,0.972,110
500,C_normative_only,5,5,true,18,105,true,39,39,56,56,0.0,0.9995558632603698,490,0.8384509401358797,0.98,105
500,C_normative_only,5,5,true,19,120,true,71,71,70,71,1.0,0.9976991905933589,497,0.7330365299519027,0.994,120
500,C_normative_only,5,5,true,20,108,true,53,52,59,59,1.0,0.9985765182801819,494,0.765442715451343,0.988,108
500,C_normative_only,5,5,true,21,112,true,58,56,63,63,0.0,0.9976431592575147,496,0.7466870127070423,0.992,112
500,C_normative_only,5,5,true,22,108,true,48,48,59,59,1.0,0.9991689931960533,492,0.7943183715676378,0.984,108
500,C_normative_only,5,5,true,23,105,true,39,38,56,56,1.0,0.9995478373821527,485,0.8409310294106749,0.97,105
500,C_normative_only,5,5,true,24,108,true,48,47,59,59,1.0,0.9992227956422712,489,0.7941619842287084,0.978,108
500,C_normative_only,5,5,true,25,108,true,55,54,59,59,1.0,0.998578408370581,498,0.7591775769494595,0.996,108
500,C_normative_only,5,5,true,26,126,true,77,76,76,77,1.0,0.9976944380467115,499,0.7487702256839551,0.998,126
500,C_normative_only,5,5,true,27,129,true,78,79,78,80,1.0,0.997785599680649,499,0.7729079863073522,0.998,129
500,C_normative_only,5,5,true,28,106,true,43,41,57,57,0.0,0.9994594750210912,493,0.8222916920148928,0.986,106
500,C_normative_only,5,5,true,29,108,true,46,46,59,59,1.0,0.999314167104849,488,0.7863638806356638,0.976,108
500,C_normative_only,5,5,true,30,122,true,73,71,70,73,0.0,0.9980745119951572,499,0.7410236438947443,0.998,122
500,D_full_model,2,6,true,1,106,true,41,41,57,57,1.0,0.9993449526359932,494,0.807385402561442,0.988,106
500,D_full_model,2,6,true,2,105,true,40,40,56,56,0.0,0.9994346352432937,490,0.8281865503196453,0.98,105
500,D_full_model,2,6,true,3,105,true,43,43,56,56,0.0,0.9993660403794044,492,0.8111172174929828,0.984,105
500,D_full_model,2,6,true,4,81,true,29,29,32,32,0.0,0.9978356037486937,497,0.8488574249391984,0.994,81
500,D_full_model,2,6,true,5,102,true,38,38,53,53,0.0,0.9994409600722824,492,0.8331266640433778,0.984,102
500,D_full_model,2,6,true,6,100,true,39,37,51,51,1.0,0.9993773451660823,493,0.8503662783120709,0.986,100
500,D_full_model,2,6,true,7,106,true,43,42,57,57,1.0,0.9992630804203568,490,0.8120457458167817,0.98,106
500,D_full_model,2,6,true,8,96,true,32,32,47,47,0.0,0.9994370942175238,488,0.8534960583163513,0.976,96
500,D_full_model,2,6,true,9,148,true,89,89,99,99,1.0,0.999019708218462,492,0.8128963548643477,0.984,148
500,D_full_model,2,6,true,10,102,true,43,42,53,53,0.0,0.999157896360178,494,0.8164367109237527,0.988,102
500,D_full_model,2,6,true,11,105,true,42,42,56,56,1.0,0.9993224952308271,492,0.8094192062873357,0.984,105
500,D_full_model,2,6,true,12,102,true,36,36,53,53,1.0,0.9995220513995424,489,0.8442080748744242,0.978,102
500,D_full_model,2,6,true,13,95,true,31,31,46,46,1.0,0.999300511476529,492,0.8562812980936396,0.984,95
500,D_full_model,2,6,true,14,102,true,36,36,53,53,0.0,0.9994958553118154,495,0.8440998331977286,0.99,102
500,D_full_model,2,6,true,15,109,true,47,47,60,60,1.0,0.9992704881581274,492,0.778460794668509,0.984,109
500,D_full_model,2,6,true,16,102,true,35,35,53,53,0.0,0.999586579818693,491,0.8520753798536966,0.982,102
500,D_full_model,2,6,true,17,105,true,41,40,56,56,1.0,0.9995214887123438,493,0.8293039277505603,0.986,105
500,D_full_model,2,6,true,18,111,true,57,57,62,62,1.0,0.9983562212232848,499,0.7276124830272975,0.998,111
500,D_full_model,2,6,true,19,112,true,57,57,63,63,1.0,0.9985239622127646,498,0.7309744010911962,0.996,112
500,D_full_model,2,6,true,20,103,true,39,39,54,54,1.0,0.9994214838377412,491,0.835424865388093,0.982,103
500,D_full_model,2,6,true,21,79,true,28,27,30,30,1.0,0.9976665010727086,494,0.8492055346355684,0.988,79
500,D_full_model,2,6,true,22,108,true,48,48,59,59,1.0,0.9990061840436223,495,0.7809304560778775,0.99,108
500,D_full_model,2,6,true,23,109,true,53,51,60,60,1.0,0.9988476890300452,498,0.7558915976056305,0.996,109
500,D_full_model,2,6,true,24,109,true,57,56,60,60,0.0,0.9983616814775702,494,0.7200333690701926,0.988,109
500,D_full_model,2,6,true,25,96,true,34,34,47,47,0.0,0.9993126721678894,491,0.8545889605736189,0.982,96
500,D_full_model,2,6,true,26,103,true,41,41,54,54,1.0,0.9992847306146949,487,0.8128909352375968,0.974,103
500,D_full_model,2,6,true,27,107,true,47,47,58,58,0.0,0.9990607217898843,494,0.7817193578204888,0.988,107
500,D_full_model,2,6,true,28,121,true,69,69,72,72,0.0,0.9980053627994074,498,0.7534043903492372,0.996,121
500,D_full_model,2,6,true,29,130,true,78,78,81,81,0.0,0.9979072190081386,495,0.7931258958954448,0.99,130
500,D_full_model,2,6,true,30,103,true,39,38,54,54,0.0,0.9994246723106236,489,0.8401840801767939,0.978,103
