alpha,beta,ratio,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
0.1,0.2,2.0,C_normative_only,21,120,true,66,66,71,71,1.0,0.9988463117303926,99,0.7516385625988333,0.99,120
0.1,0.2,2.0,C_normative_only,22,81,true,30,30,30,30,1.0,0.9981694478245017,97,0.8512025597021379,0.97,81
0.1,0.2,2.0,C_normative_only,23,119,true,42,44,70,70,1.0,0.9998552682310999,93,0.851815883506159,0.93,119
0.1,0.2,2.0,C_normative_only,24,85,true,31,34,35,36,0.0,0.9977891650320675,100,0.8467341705193392,1.0,85
0.1,0.2,2.0,C_normative_only,25,112,true,48,50,63,63,1.0,0.9994424856311187,96,0.7942685283764939,0.96,112
0.1,0.2,2.0,C_normative_only,26,115,true,64,65,66,66,1.0,0.9982537059449023,99,0.7477810562637115,0.99,115
0.1,0.2,2.0,C_normative_only,27,107,true,51,52,58,58,1.0,0.9989903326411099,98,0.8032020092716676,0.98,107
0.1,0.2,2.0,C_normative_only,28,87,true,37,37,38,38,1.0,0.9982877158259598,97,0.8467595991163411,0.97,87
0.1,0.2,2.0,C_normative_only,29,115,true,58,58,66,66,1.0,0.9986599745287577,100,0.750761848641192,1.0,115
0.1,0.2,2.0,C_normative_only,30,103,true,44,44,54,54,1.0,0.9991843519469065,100,0.840571796146483,1.0,103
0.1,0.2,2.0,D_full_model,1,114,true,44,46,65,65,1.0,0.9996594408281979,97,0.809899324747711,0.97,114
0.1,0.2,2.0,D_full_model,2,91,true,34,34,42,42,1.0,0.9991017134123074,97,0.8464313471337289,0.97,91
0.1,0.2,2.0,D_full_model,3,73,true,21,21,24,24,1.0,0.9980214241186325,100,0.8478591972912569,1.0,73
0.1,0.2,2.0,D_full_model,4,106,true,44,46,57,57,1.0,0.9993796022425745,96,0.8123451139904914,0.96,106
0.1,0.2,2.0,D_full_model,5,88,true,34,34,39,39,0.0,0.998461069536816,100,0.843054764282098,1.0,88
0.1,0.2,2.0,D_full_model,6,127,true,71,71,78,78,0.0,0.9985328279121384,97,0.7598083070332392,0.97,127
0.1,0.2,2.0,D_full_model,7,113,true,48,48,64,64,0.0,0.9995630980037578,100,0.7926323902348281,1.0,113
0.1,0.2,2.0,D_full_model,8,77,true,26,26,28,28,1.0,0.9981309303605714,99,0.8484970747112957,0.99,77
0.1,0.2,2.0,D_full_model,9,123,true,69,68,70,70,1.0,0.9986784665567822,98,0.7465941317238056,0.98,123
0.1,0.2,2.0,D_full_model,10,116,true,57,59,67,67,0.0,0.9987807858626192,100,0.7507128806307949,1.0,116
0.1,0.2,2.0,D_full_model,11,82,true,33,33,33,33,0.0,0.9981115510545119,97,0.8505038328002982,0.97,82
0.1,0.2,2.0,D_full_model,12,78,true,26,27,29,29,0.0,0.9979980650017152,99,0.8494610422499265,0.99,78
0.1,0.2,2.0,D_full_model,13,75,true,23,24,26,26,1.0,0.9981286473770503,99,0.8488065678010672,0.99,75
0.1,0.2,2.0,D_full_model,14,72,true,21,21,23,23,0.0,0.9978689308275712,100,0.8478691575981294,1.0,72
0.1,0.2,2.0,D_full_model,15,100,true,34,34,51,51,0.0,0.9995178922429737,98,0.8510304064467025,0.98,100
0.1,0.2,2.0,D_full_model,16,97,true,39,41,48,48,1.0,0.9989633808623641,99,0.821341382198659,0.99,97
0.1,0.2,2.0,D_full_model,17,102,true,43,43,53,53,1.0,0.9991845631997791,99,0.8326640154080369,0.99,102
0.1,0.2,2.0,D_full_model,18,109,true,40,43,60,60,0.0,0.9996430697506902,98,0.8244148035417284,0.98,109
0.1,0.2,2.0,D_full_model,19,81,true,27,27,32,32,1.0,0.9985746859635231,98,0.8413133056141543,0.98,81
0.1,0.2,2.0,D_full_model,20,110,true,47,47,61,61,1.0,0.9995415262427144,97,0.8272938103051419,0.97,110
0.1,0.2,2.0,D_full_model,21,80,true,27,29,31,31,1.0,0.9980460148333954,98,0.8490881317988483,0.98,80
0.1,0.2,2.0,D_full_model,22,123,true,55,57,74,74,1.0,0.9995900308466186,96,0.7781102274219845,0.96,123
0.1,0.2,2.0,D_full_model,23,98,true,31,32,49,49,0.0,0.9996124557627948,96,0.8596717369677999,0.96,98
0.1,0.2,2.0,D_full_model,24,80,true,29,29,28,29,1.0,0.9983157677140944,98,0.8505248670781101,0.98,80
0.1,0.2,2.0,D_full_model,25,98,true,34,34,49,49,1.0,0.9994936475750822,97,0.8553713596018707,0.97,98
0.1,0.2,2.0,D_full_model,26,72,true,20,20,23,23,0.0,0.9979555238240719,99,0.8483745958047793,0.99,72
0.1,0.2,2.0,D_full_model,27,73,true,22,22,24,24,0.0,0.9978846286814786,100,0.8477863908074948,1.0,73
0.1,0.2,2.0,D_full_model,28,87,true,32,32,38,38,1.0,0.9987656069418505,96,0.8522118224399705,0.96,87
0.1,0.2,2.0,D_full_model,29,105,true,37,37,56,56,1.0,0.9996474542118762,95,0.8577536658057552,0.95,105
0.1,0.2,2.0,D_full_model,30,118,true,49,48,69,69,0.0,0.9997169621451991,97,0.7967492613911011,0.97,118
0.1,0.3,3.0,A_baseline,1,0,false,472,481,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,2,0,false,1061,1041,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,3,0,false,1604,1604,0,0,1.0,0.9999999996142234,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,4,0,false,480,631,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,5,0,false,394,226,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,6,0,false,553,363,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,7,0,false,411,375,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,8,0,false,1231,1228,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,9,0,false,528,145,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,10,0,false,1319,810,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,11,0,false,793,793,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,12,0,false,510,508,0,0,1.0,0.9999999999770465,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,13,0,false,375,383,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,14,0,false,385,385,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,15,0,false,373,587,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,16,0,false,563,565,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,17,0,false,186,615,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,18,0,false,0,0,0,0,0.6,0.3525895529848933,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,19,0,false,819,819,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,20,0,false,656,654,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,21,0,false,192,190,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,22,0,false,1380,1338,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,23,0,false,217,247,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,24,0,false,504,503,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,25,0,false,722,722,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,26,0,false,1563,1570,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,27,0,false,347,368,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,28,0,false,1498,1497,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,29,0,false,440,469,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,A_baseline,30,0,false,682,683,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,1,0,false,35,35,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,2,0,false,78,73,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,3,0,false,46,52,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,4,0,false,134,134,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,5,0,false,80,80,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,6,0,false,153,145,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,7,0,false,126,126,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,8,0,false,172,170,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,9,0,false,57,57,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,10,0,false,96,96,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,11,0,false,78,78,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,12,0,false,89,90,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,13,0,false,139,139,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,14,0,false,137,137,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,15,0,false,55,55,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,16,0,false,82,87,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,17,0,false,61,74,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,18,0,false,77,61,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,19,0,false,59,60,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,20,0,false,99,99,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,21,0,false,119,119,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,22,0,false,156,156,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,23,0,false,73,73,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,24,0,false,105,105,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,25,0,false,72,72,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,26,0,false,109,108,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,27,0,false,80,85,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,28,0,false,84,93,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,29,0,false,102,102,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,B_lockin_only,30,0,false,52,57,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.3,3.0,C_normative_only,1,76,true,27,27,27,27,1.0,0.9975484333154065,98,0.8494191024563124,0.98,76
0.1,0.3,3.0,C_normative_only,2,108,true,45,45,59,59,1.0,0.999462263995854,98,0.8007184693470486,0.98,108
0.1,0.3,3.0,C_normative_only,3,110,true,61,61,60,61,0.0,0.9972036773331946,100,0.717383435596984,1.0,110
0.1,0.3,3.0,C_normative_only,4,101,true,41,41,52,52,1.0,0.999206686058116,98,0.8300390365825128,0.98,101
0.1,0.3,3.0,C_normative_only,5,83,true,32,33,34,34,1.0,0.9977782924416296,100,0.8455532189168882,1.0,83
0.1,0.3,3.0,C_normative_only,6,101,true,36,37,52,52,1.0,0.9992665740986922,99,0.8146933777612324,0.99,101
0.1,0.3,3.0,C_normative_only,7,103,true,36,36,54,54,1.0,0.9995373020665882,97,0.8545799257911504,0.97,103
0.1,0.3,3.0,C_normative_only,8,78,true,27,28,29,29,0.0,0.9976231327334802,99,0.849887228476217,0.99,78
0.1,0.3,3.0,C_normative_only,9,99,true,36,36,50,50,1.0,0.9992662083363668,98,0.842667163877803,0.98,99
0.1,0.3,3.0,C_normative_only,10,76,true,27,27,22,27,1.0,0.9977029710067999,98,0.8507815440615847,0.98,76
0.1,0.3,3.0,C_normative_only,11,79,true,27,29,30,30,1.0,0.9974396114734602,98,0.8499530401989911,0.98,79
0.1,0.3,3.0,C_normative_only,12,83,true,33,33,34,34,1.0,0.9972074293839824,97,0.8406779113155981,0.97,83
0.1,0.3,3.0,C_normative_only,13,77,true,27,28,27,28,1.0,0.9968416106415086,98,0.8489644084676736,0.98,77
0.1,0.3,3.0,C_normative_only,14,105,true,44,44,56,56,1.0,0.9966578229262681,99,0.7626638411342495,0.99,105
0.1,0.3,3.0,C_normative_only,15,80,true,29,29,31,31,0.0,0.9978275466282865,98,0.849965024511147,0.98,80
0.1,0.3,3.0,C_normative_only,16,109,true,54,54,60,60,1.0,0.9987139151804585,99,0.7674745615007436,0.99,109
0.1,0.3,3.0,C_normative_only,17,100,true,37,37,51,51,0.0,0.99934299991009,98,0.8397867341100764,0.98,100
0.1,0.3,3.0,C_normative_only,18,83,true,31,31,31,31,1.0,0.9981269624388593,99,0.8476475193426621,0.99,83
0.1,0.3,3.0,C_normative_only,19,75,true,22,24,24,26,0.0,0.9975514474172796,99,0.8491876462312252,0.99,75
0.1,0.3,3.0,C_normative_only,20,99,true,35,35,50,50,1.0,0.999444883729345,95,0.8530275677764458,0.95,99
0.1,0.3,3.0,C_normative_only,21,102,true,33,34,53,53,0.0,0.9996135457196645,98,0.8536268323345875,0.98,102
0.1,0.3,3.0,C_normative_only,22,118,true,63,63,69,69,0.0,0.9985382422601652,100,0.7510342794115601,1.0,118
0.1,0.3,3.0,C_normative_only,23,75,true,26,26,25,26,0.0,0.9970693262057806,99,0.8480327813792986,0.99,75
0.1,0.3,3.0,C_normative_only,24,97,true,33,36,48,48,0.0,0.99918258034965,98,0.8452645416427393,0.98,97
0.1,0.3,3.0,C_normative_only,25,127,true,76,78,78,78,1.0,0.9974292916279062,99,0.7615644578352023,0.99,127
0.1,0.3,3.0,C_normative_only,26,84,true,34,34,35,35,0.0,0.9977120699724381,96,0.8513246057826219,0.96,84
0.1,0.3,3.0,C_normative_only,27,78,true,26,29,25,29,1.0,0.9971476454201524,98,0.8501720932030205,0.98,78
0.1,0.3,3.0,C_normative_only,28,117,true,63,65,65,65,1.0,0.9963990330375697,100,0.7308988510266815,1.0,117
0.1,0.3,3.0,C_normative_only,29,97,true,34,34,48,48,1.0,0.9992018678105048,98,0.854452383307642,0.98,97
0.1,0.3,3.0,C_normative_only,30,73,true,23,24,21,24,0.0,0.9975945322675647,100,0.8494715514352315,1.0,73
0.1,0.3,3.0,D_full_model,1,74,true,22,23,25,25,1.0,0.9972634613360901,98,0.8477840066971769,0.98,74
0.1,0.3,3.0,D_full_model,2,80,true,29,29,31,31,1.0,0.997630779747525,99,0.8484560629101049,0.99,80
0.1,0.3,3.0,D_full_model,3,79,true,27,28,30,30,1.0,0.9977153367924606,98,0.8488463091348049,0.98,79
0.1,0.3,3.0,D_full_model,4,79,true,27,27,30,30,1.0,0.9977584999947416,98,0.8445751675106795,0.98,79
0.1,0.3,3.0,D_full_model,5,99,true,29,29,50,50,1.0,0.9996681471146767,98,0.8616808373834579,0.98,99
0.1,0.3,3.0,D_full_model,6,74,true,25,25,24,25,1.0,0.9978341748568436,99,0.8498993447837065,0.99,74
0.1,0.3,3.0,D_full_model,7,114,true,61,61,65,65,1.0,0.9983809426181586,100,0.7508574515162987,1.0,114
0.1,0.3,3.0,D_full_model,8,75,true,24,24,26,26,0.0,0.9976549120754475,96,0.8490415208748012,0.96,75
0.1,0.3,3.0,D_full_model,9,106,true,43,42,57,57,0.0,0.999446628658715,97,0.815160758590276,0.97,106
0.1,0.3,3.0,D_full_model,10,118,true,66,66,69,69,0.0,0.9981642261592811,100,0.7417887398076425,1.0,118
0.1,0.3,3.0,D_full_model,11,93,true,31,31,44,44,0.0,0.999321179962068,98,0.853437016249992,0.98,93
0.1,0.3,3.0,D_full_model,12,74,true,23,24,25,25,0.0,0.9972432380028523,98,0.8432435178560267,0.98,74
0.1,0.3,3.0,D_full_model,13,101,true,36,36,52,52,0.0,0.9993895002248501,100,0.8099366757162249,1.0,101
0.1,0.3,3.0,D_full_model,14,75,true,23,23,24,26,1.0,0.9977063461805096,100,0.8485359232825741,1.0,75
0.1,0.3,3.0,D_full_model,15,93,true,29,30,44,44,1.0,0.9990877415989009,100,0.8564839585200902,1.0,93
0.1,0.3,3.0,D_full_model,16,94,true,31,31,45,45,1.0,0.9993532901718575,97,0.8533070620585879,0.97,94
0.1,0.3,3.0,D_full_model,17,95,true,33,33,46,46,1.0,0.9993227762267601,96,0.8576172520965955,0.96,95
0.1,0.3,3.0,D_full_model,18,108,true,41,41,59,59,0.0,0.9994107188951139,96,0.8035588641639255,0.96,108
0.1,0.3,3.0,D_full_model,19,106,true,40,42,57,57,0.0,0.9992681666637907,96,0.7753378713478155,0.96,106
0.1,0.3,3.0,D_full_model,20,74,true,25,25,24,25,1.0,0.9975255146372787,100,0.8476617548713995,1.0,74
0.1,0.3,3.0,D_full_model,21,80,true,29,30,31,31,1.0,0.9979241380636285,98,0.8503367989756905,0.98,80
0.1,0.3,3.0,D_full_model,22,102,true,31,32,53,53,1.0,0.9996999164156865,96,0.8585088244528024,0.96,102
0.1,0.3,3.0,D_full_model,23,102,true,32,32,53,53,0.0,0.9996666639219892,96,0.8586081027944944,0.96,102
0.1,0.3,3.0,D_full_model,24,70,true,20,20,21,21,0.0,0.9969263317585454,100,0.847496573940872,1.0,70
0.1,0.3,3.0,D_full_model,25,79,true,28,28,30,30,0.0,0.9977484774035549,98,0.8493329307078046,0.98,79
0.1,0.3,3.0,D_full_model,26,111,true,57,57,62,62,0.0,0.9983386104804092,100,0.7243545992032075,1.0,111
0.1,0.3,3.0,D_full_model,27,104,true,39,39,55,55,1.0,0.9995455175202601,100,0.8446705912674107,1.0,104
0.1,0.3,3.0,D_full_model,28,107,true,46,48,58,58,0.0,0.998961379040395,98,0.7675300774962384,0.98,107
0.1,0.3,3.0,D_full_model,29,97,true,32,32,48,48,0.0,0.9995321149495555,99,0.8545994246184916,0.99,97
0.1,0.3,3.0,D_full_model,30,99,true,37,37,50,50,0.0,0.9992249240039025,96,0.8067242167236007,0.96,99
0.1,0.5,5.0,A_baseline,1,0,false,920,932,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,2,0,false,197,197,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,3,0,false,412,414,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,4,0,false,289,307,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,5,0,false,1606,2037,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,6,0,false,409,409,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,7,0,false,1378,1218,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,8,0,false,316,313,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,9,0,false,701,705,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,10,0,false,573,573,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,11,0,false,344,344,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,12,0,false,894,463,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,13,0,false,951,951,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,14,0,false,420,274,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,15,0,false,1983,1983,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,16,0,false,480,429,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,17,0,false,231,235,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,18,0,false,326,341,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,19,0,false,891,881,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,20,0,false,1862,1892,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,21,0,false,163,167,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,22,0,false,226,226,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,23,0,false,224,226,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,24,0,false,2955,2959,0,0,0.08,0.6990896049892099,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,25,0,false,458,458,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,26,0,false,1269,1276,0,0,0.48,0.1911672715444735,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,27,0,false,2546,2325,0,0,1.0,0.9999996847438699,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,28,0,false,989,988,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,29,0,false,339,342,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,A_baseline,30,0,false,1235,1235,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,1,0,false,84,84,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,2,0,false,42,42,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,3,0,false,88,88,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,4,0,false,109,109,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,5,0,false,118,118,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,6,0,false,188,188,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,7,0,false,150,150,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,8,0,false,110,110,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,9,0,false,109,114,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,10,0,false,73,73,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,11,0,false,65,71,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
0.1,0.5,5.0,B_lockin_only,12,0,false,99,104,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
