theta_crystal,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
5.0,D_full_model,3,79,true,25,25,30,30,0.0,0.9984584620897333,100,0.848419807436077,1.0,79
5.0,D_full_model,4,88,true,33,34,39,39,0.0,0.9985257989378431,98,0.8500562036216796,0.98,88
5.0,D_full_model,5,114,true,53,54,65,65,1.0,0.9992645280652142,94,0.82806406701064,0.94,114
5.0,D_full_model,6,114,true,52,52,65,65,1.0,0.9992825034968952,96,0.8121050021827272,0.96,114
5.0,D_full_model,7,76,true,24,26,27,27,1.0,0.997927011036382,100,0.8473173318867545,1.0,76
5.0,D_full_model,8,136,true,66,66,87,87,0.0,0.9996625988650379,96,0.8060926760074297,0.96,136
5.0,D_full_model,9,91,true,33,33,42,42,0.0,0.9990818500770368,96,0.8533338890759424,0.96,91
5.0,D_full_model,10,79,true,24,26,30,30,1.0,0.9983623871326631,99,0.8485578626025049,0.99,79
5.0,D_full_model,11,117,true,56,57,68,68,1.0,0.9992399033756278,96,0.8233843632622371,0.96,117
5.0,D_full_model,12,111,true,42,42,62,62,0.0,0.9997022979329604,95,0.8598264984173837,0.95,111
5.0,D_full_model,13,88,true,33,33,39,39,0.0,0.9985421633176833,99,0.8509051721408828,0.99,88
5.0,D_full_model,14,81,true,25,26,32,32,1.0,0.9985920542490294,100,0.8494436666148292,1.0,81
5.0,D_full_model,15,107,true,42,43,58,58,1.0,0.999445029825719,93,0.8460355913455087,0.93,107
5.0,D_full_model,16,88,true,35,35,39,39,1.0,0.9982929900065642,97,0.8443511564866573,0.97,88
5.0,D_full_model,17,91,true,37,37,42,42,1.0,0.9980380791051744,97,0.8456085706998665,0.97,91
5.0,D_full_model,18,92,true,39,40,43,43,0.0,0.9982980852257568,97,0.8504323369962168,0.97,92
5.0,D_full_model,19,96,true,37,37,47,47,1.0,0.9988922418705232,97,0.8533719653856475,0.97,96
5.0,D_full_model,20,81,true,25,25,32,32,1.0,0.998661821647912,98,0.8499416905429275,0.98,81
5.0,D_full_model,21,95,true,39,39,46,46,1.0,0.9988937527981588,97,0.8531129485060741,0.97,95
5.0,D_full_model,22,81,true,27,27,32,32,0.0,0.9983561104198239,99,0.8488480547002568,0.99,81
5.0,D_full_model,23,128,true,60,62,79,79,1.0,0.9995672805087612,94,0.8225691695447283,0.94,128
5.0,D_full_model,24,80,true,26,27,31,31,1.0,0.9983180777188079,99,0.8494598881003941,0.99,80
5.0,D_full_model,25,84,true,29,30,35,35,0.0,0.9983901800676239,99,0.8487895531666306,0.99,84
5.0,D_full_model,26,87,true,32,32,38,38,1.0,0.9984610128363753,100,0.8487984251798776,1.0,87
5.0,D_full_model,27,80,true,23,24,31,31,1.0,0.9983627082412765,100,0.8492805715629688,1.0,80
5.0,D_full_model,28,84,true,30,30,35,35,0.0,0.9983522423055342,99,0.8494873288502429,0.99,84
5.0,D_full_model,29,132,true,66,66,83,83,1.0,0.9995315402744831,94,0.7858451694835727,0.94,132
5.0,D_full_model,30,93,true,34,35,44,44,1.0,0.9988087438204917,97,0.8519409883659443,0.97,93
8.0,A_baseline,1,0,false,259,277,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,2,0,false,148,78,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,3,0,false,910,910,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,4,0,false,1112,1109,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,5,0,false,446,446,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,6,0,false,2098,2101,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,7,0,false,1825,1846,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,8,0,false,1075,1125,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,9,0,false,1096,1092,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,10,0,false,593,596,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,11,0,false,1495,1495,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,12,0,false,996,1000,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,13,0,false,2569,2574,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,14,0,false,554,537,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,15,0,false,463,483,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,16,0,false,170,157,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,17,0,false,850,855,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,18,0,false,1237,1238,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,19,0,false,701,688,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,20,0,false,663,663,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,21,0,false,1227,1246,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,22,0,false,1352,1353,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,23,0,false,1892,1890,0,0,0.24,0.38343742655396595,0,0.0,0.0,3000
8.0,A_baseline,24,0,false,940,947,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,25,0,false,245,258,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,26,0,false,267,247,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,27,0,false,377,420,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,28,0,false,416,418,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,29,0,false,388,282,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
8.0,A_baseline,30,0,false,1079,830,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
8.0,C_normative_only,1,135,true,58,58,86,86,0.0,0.9998767282618097,92,0.8584338109463485,0.92,135
8.0,C_normative_only,2,157,true,87,87,108,108,1.0,0.9995574251306624,95,0.8282968764260112,0.95,157
8.0,C_normative_only,3,122,true,61,62,73,73,0.0,0.9991421388305038,100,0.8542000306579335,1.0,122
8.0,C_normative_only,4,138,true,66,68,89,89,0.0,0.9997277189846996,92,0.8434950007200149,0.92,138
8.0,C_normative_only,5,509,true,75,76,460,460,1.0,0.9999999999999999,92,0.9676969325930834,0.92,509
8.0,C_normative_only,6,569,true,79,80,520,520,0.0,0.9999999999999999,90,0.9763265064351969,0.9,569
8.0,C_normative_only,7,135,true,68,71,86,86,0.0,0.9993472258568431,94,0.8317172356150409,0.94,135
8.0,C_normative_only,8,352,true,73,76,303,303,0.0,0.9999999999999067,91,0.9416911832263944,0.91,352
8.0,C_normative_only,9,156,true,70,70,107,107,0.0,0.9999565092122153,92,0.8651206978704652,0.92,156
8.0,C_normative_only,10,342,true,116,118,293,293,0.0,0.9999999999671937,90,0.9160972522775913,0.9,342
8.0,C_normative_only,11,267,true,102,102,218,218,0.0,0.9999999885296692,90,0.8906457610731732,0.9,267
8.0,C_normative_only,12,122,true,64,64,73,73,1.0,0.9991075352523608,96,0.8510536621320388,0.96,122
8.0,C_normative_only,13,108,true,53,55,59,59,0.0,0.9985674954936675,97,0.8520417861624632,0.97,108
8.0,C_normative_only,14,118,true,54,55,69,69,1.0,0.9991434249085225,94,0.8514371798032008,0.94,118
8.0,C_normative_only,15,130,true,70,70,81,81,1.0,0.9991713362042437,94,0.8329677223092334,0.94,130
8.0,C_normative_only,16,176,true,103,102,127,127,1.0,0.9998117596618182,93,0.8173578065916689,0.93,176
8.0,C_normative_only,17,109,true,53,53,60,60,0.0,0.9988166452070182,95,0.8520950083670072,0.95,109
8.0,C_normative_only,18,125,true,55,54,76,76,0.0,0.9996857031575601,94,0.8596949094178374,0.94,125
8.0,C_normative_only,19,162,true,71,71,113,113,1.0,0.9999727287675247,91,0.8640246289623715,0.91,162
8.0,C_normative_only,20,122,true,58,60,73,73,1.0,0.9991849772141543,95,0.8555836591753424,0.95,122
8.0,C_normative_only,21,160,true,86,86,111,111,0.0,0.9998541959112663,91,0.8272151279685132,0.91,160
8.0,C_normative_only,22,143,true,72,74,94,94,1.0,0.9995290371422514,93,0.8197699826987563,0.93,143
8.0,C_normative_only,23,105,true,47,47,56,56,0.0,0.9989390845851738,96,0.8526122627924667,0.96,105
8.0,C_normative_only,24,165,true,95,95,116,116,0.0,0.9997320843054008,92,0.8254161429903759,0.92,165
8.0,C_normative_only,25,288,true,107,106,239,239,0.0,0.9999999981324882,90,0.9018255560685043,0.9,288
8.0,C_normative_only,26,365,true,93,94,316,316,1.0,0.9999999999998361,90,0.9390363761248608,0.9,365
8.0,C_normative_only,27,121,true,51,51,72,72,0.0,0.9994718093055959,93,0.8521696313671295,0.93,121
8.0,C_normative_only,28,153,true,70,70,104,104,1.0,0.9999105825334133,92,0.8604084738866481,0.92,153
8.0,C_normative_only,29,117,true,57,57,68,68,1.0,0.9992068061477029,93,0.8470106066307738,0.93,117
8.0,C_normative_only,30,384,true,148,149,335,335,1.0,0.9999999999925191,90,0.9258198696898587,0.9,384
8.0,D_full_model,1,141,true,53,53,92,92,0.0,0.9999502335544156,92,0.8591910625208125,0.92,141
8.0,D_full_model,2,94,true,41,41,45,45,1.0,0.998518845614694,98,0.8495253063068159,0.98,94
8.0,D_full_model,3,1263,true,60,60,1214,1214,1.0,0.9999999999999999,90,0.9953985643441546,0.9,1263
8.0,D_full_model,4,726,true,53,53,677,677,1.0,0.9999999999999999,90,0.9914264908702883,0.9,726
8.0,D_full_model,5,252,true,43,43,203,203,1.0,0.9999999998466339,91,0.9273298921782643,0.91,252
8.0,D_full_model,6,117,true,45,49,68,68,1.0,0.9996055902569537,94,0.8583984069300485,0.94,117
8.0,D_full_model,7,115,true,46,46,66,66,0.0,0.9995922610525296,92,0.8581800294811986,0.92,115
8.0,D_full_model,8,864,true,55,55,815,815,1.0,0.9999999999999999,91,0.9892922985394972,0.91,864
8.0,D_full_model,9,450,true,51,53,401,401,1.0,0.9999999999999999,90,0.9683390440762355,0.9,450
8.0,D_full_model,10,107,true,40,40,58,58,0.0,0.9996309794131328,94,0.8578924559832758,0.94,107
8.0,D_full_model,11,98,true,41,43,49,49,1.0,0.9988579870415143,96,0.8517599149912257,0.96,98
8.0,D_full_model,12,106,true,37,37,57,57,1.0,0.9996350709050023,96,0.8569997443066081,0.96,106
8.0,D_full_model,13,398,true,52,53,349,349,1.0,0.9999999999999999,90,0.961115225838321,0.9,398
8.0,D_full_model,14,98,true,35,35,49,49,0.0,0.9994399486751853,96,0.8541598452418847,0.96,98
8.0,D_full_model,15,118,true,55,55,69,69,0.0,0.9993216979778282,91,0.851168631038238,0.91,118
8.0,D_full_model,16,198,true,48,48,149,149,1.0,0.9999999279807372,91,0.9043304231805106,0.91,198
8.0,D_full_model,17,99,true,44,44,50,50,0.0,0.9987397809918573,99,0.8504905783616655,0.99,99
8.0,D_full_model,18,640,true,110,110,591,591,1.0,0.9999999999999999,91,0.9744358397692714,0.91,640
8.0,D_full_model,19,582,true,41,41,533,533,0.0,0.9999999999999999,90,0.9846915257248883,0.9,582
8.0,D_full_model,20,101,true,38,38,52,52,0.0,0.9993518470205136,95,0.8543000797526398,0.95,101
8.0,D_full_model,21,376,true,55,58,327,327,0.0,0.9999999999999996,90,0.9574500711521486,0.9,376
8.0,D_full_model,22,157,true,42,42,108,108,0.0,0.9999962984076173,91,0.8853649865749088,0.91,157
8.0,D_full_model,23,468,true,56,56,419,419,1.0,0.9999999999999999,91,0.969667053844791,0.91,468
8.0,D_full_model,24,107,true,41,43,58,58,1.0,0.9995509441604389,93,0.8569235854653088,0.93,107
8.0,D_full_model,25,362,true,45,46,313,313,0.0,0.9999999999999996,91,0.9530374772075972,0.91,362
8.0,D_full_model,26,122,true,41,41,73,73,0.0,0.9999009691735492,93,0.865402102299124,0.93,122
8.0,D_full_model,27,96,true,35,35,47,47,0.0,0.9991793748951543,96,0.8515292373721305,0.96,96
8.0,D_full_model,28,127,true,57,58,78,78,1.0,0.9996418077063041,93,0.8517482307227598,0.93,127
8.0,D_full_model,29,924,true,56,56,875,875,0.0,0.9999999999999999,90,0.9939364180470289,0.9,924
8.0,D_full_model,30,569,true,56,56,520,520,0.0,0.9999999999999999,90,0.9812390317594719,0.9,569
12.0,A_baseline,1,0,false,227,229,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,2,0,false,265,270,0,0,0.82,0.5897441468830646,0,0.0,0.0,3000
12.0,A_baseline,3,0,false,1349,1414,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,4,0,false,811,814,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,5,0,false,2903,2907,0,0,0.98,0.9037800463257836,0,0.0,0.0,3000
12.0,A_baseline,6,0,false,246,246,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,7,0,false,788,675,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,8,0,false,2268,2420,0,0,1.0,0.9999999978168924,0,0.0,0.0,3000
12.0,A_baseline,9,0,false,681,681,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,10,0,false,813,811,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,11,0,false,617,617,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,12,0,false,1655,1666,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,13,0,false,394,394,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,14,0,false,304,304,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,15,0,false,545,1785,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,16,0,false,1364,1364,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,17,0,false,251,244,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,18,0,false,1043,1045,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,19,0,false,450,455,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,20,0,false,214,206,0,0,0.24,0.34002340236982964,0,0.0,0.0,3000
12.0,A_baseline,21,0,false,488,487,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,22,0,false,393,396,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,23,0,false,557,557,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,24,0,false,481,468,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,25,0,false,1605,1609,0,0,0.86,0.6951564805008501,0,0.0,0.0,3000
12.0,A_baseline,26,0,false,0,0,0,0,0.53,0.2341149264527157,0,0.0,0.0,3000
12.0,A_baseline,27,0,false,798,773,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,28,0,false,1381,1381,0,0,0.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,29,0,false,387,354,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,A_baseline,30,0,false,352,352,0,0,1.0,0.9999999999999999,0,0.0,0.0,3000
12.0,C_normative_only,1,0,false,109,109,0,0,0.0,0.9999999999999999,79,0.9987882582103634,0.79,3000
12.0,C_normative_only,2,0,false,111,113,0,0,1.0,0.9999999999999999,89,0.9999967465806507,0.89,3000
12.0,C_normative_only,3,2007,true,80,80,1958,1958,1.0,0.9999999999999999,90,0.9975548108612402,0.9,2007
12.0,C_normative_only,4,143,true,67,68,94,94,1.0,0.9998352589557653,93,0.8643981815385733,0.93,143
12.0,C_normative_only,5,381,true,88,88,332,332,1.0,0.9999999999999767,91,0.9463133272342642,0.91,381
12.0,C_normative_only,6,127,true,62,65,78,78,0.0,0.9994024324910196,94,0.8547323895009071,0.94,127
12.0,C_normative_only,7,1671,true,111,111,1622,1622,1.0,0.9999999999999999,90,0.9981171293731319,0.9,1671
12.0,C_normative_only,8,334,true,87,87,285,285,0.0,0.9999999999976659,90,0.9342014323448937,0.9,334
12.0,C_normative_only,9,0,false,134,134,0,0,1.0,0.9999999999999999,88,0.9989143924542424,0.88,3000
12.0,C_normative_only,10,945,true,105,105,896,896,0.0,0.9999999999999999,90,0.9933677572366264,0.9,945
12.0,C_normative_only,11,0,false,120,120,0,0,1.0,0.9999999999999999,89,0.9999912999313928,0.89,3000
12.0,C_normative_only,12,203,true,68,68,154,154,0.0,0.9999997065632555,91,0.897645426546592,0.91,203
12.0,C_normative_only,13,140,true,75,75,91,91,0.0,0.9995815845660841,93,0.8585801303642597,0.93,140
12.0,C_normative_only,14,2881,true,82,82,2832,2832,0.0,0.9999999999999999,90,0.9981073067464711,0.9,2881
12.0,C_normative_only,15,235,true,79,85,186,186,1.0,0.9999999547787413,90,0.898867183070173,0.9,235
12.0,C_normative_only,16,653,true,110,111,604,604,1.0,0.9999999999999999,90,0.9805734585977769,0.9,653
12.0,C_normative_only,17,0,false,111,109,0,0,1.0,0.9999999999999999,89,0.9990573217056026,0.89,3000
12.0,C_normative_only,18,138,true,78,78,89,89,1.0,0.9992764971274032,91,0.8571609956526081,0.91,138
12.0,C_normative_only,19,137,true,70,70,88,88,1.0,0.9996617777219657,91,0.8599519248266376,0.91,137
12.0,C_normative_only,20,0,false,126,126,0,0,0.0,0.9999999999999999,87,0.9992849552187558,0.87,3000
12.0,C_normative_only,21,132,true,70,71,83,83,1.0,0.9993341438962908,97,0.8512343895987665,0.97,132
12.0,C_normative_only,22,491,true,105,105,442,442,1.0,0.9999999999999999,90,0.9615641292216083,0.9,491
12.0,C_normative_only,23,140,true,79,82,91,91,1.0,0.9989824582060544,93,0.8212494541233001,0.93,140
12.0,C_normative_only,24,0,false,123,123,0,0,0.0,0.9999999999999999,88,0.9999779605781765,0.88,3000
12.0,C_normative_only,25,2439,true,169,170,2390,2390,1.0,0.9999999999999999,90,0.9982542192438737,0.9,2439
12.0,C_normative_only,26,812,true,90,89,763,763,0.0,0.9999999999999999,90,0.9897838064141906,0.9,812
12.0,C_normative_only,27,184,true,76,76,135,135,0.0,0.9999958731259649,92,0.8811339564072648,0.92,184
12.0,C_normative_only,28,0,false,146,143,0,0,0.0,0.9999999999999999,81,0.999926767815448,0.81,3000
12.0,C_normative_only,29,312,true,82,87,263,263,1.0,0.9999999999656073,90,0.9301433367980647,0.9,312
12.0,C_normative_only,30,160,true,96,94,111,111,1.0,0.9996120156211934,90,0.8417686782748937,0.9,160
12.0,D_full_model,1,1468,true,63,63,1419,1419,0.0,0.9999999999999999,91,0.9955560998433332,0.91,1468
12.0,D_full_model,2,0,false,80,82,0,0,0.0,0.9999999999999999,86,0.99999284367901,0.86,3000
12.0,D_full_model,3,1054,true,63,64,1005,1005,1.0,0.9999999999999999,91,0.9941542374076348,0.91,1054
12.0,D_full_model,4,2123,true,62,68,2074,2074,0.0,0.9999999999999999,90,0.9975553087543493,0.9,2123
12.0,D_full_model,5,0,false,79,80,0,0,0.0,0.9999999999999999,82,0.9994627928316353,0.82,3000
12.0,D_full_model,6,129,true,54,54,80,80,1.0,0.9998095875896539,93,0.8625461395519985,0.93,129
12.0,D_full_model,7,0,false,63,64,0,0,1.0,0.9999999999999999,86,0.9985110062180458,0.86,3000
12.0,D_full_model,8,494,true,52,52,445,445,0.0,0.9999999999999999,90,0.9737845941360794,0.9,494
12.0,D_full_model,9,1041,true,44,44,992,992,0.0,0.9999999999999999,90,0.9948645181903002,0.9,1041
12.0,D_full_model,10,0,false,61,61,0,0,1.0,0.9999999999999999,85,0.9999968938242103,0.85,3000
12.0,D_full_model,11,2249,true,57,57,2200,2200,1.0,0.9999999999999999,90,0.9976443039511926,0.9,2249
12.0,D_full_model,12,829,true,62,62,780,780,0.0,0.9999999999999999,90,0.9923450206653818,0.9,829
12.0,D_full_model,13,864,true,65,65,815,815,0.0,0.9999999999999999,90,0.989929647008339,0.9,864
12.0,D_full_model,14,816,true,53,53,767,767,1.0,0.9999999999999999,91,0.9895800280832313,0.91,816
12.0,D_full_model,15,0,false,86,86,0,0,0.0,0.9999999999999999,77,0.9981926881526275,0.77,3000
12.0,D_full_model,16,803,true,74,76,754,754,0.0,0.9999999999999999,90,0.987790230458964,0.9,803
12.0,D_full_model,17,663,true,81,84,614,614,0.0,0.9999999999999999,91,0.9812850459309487,0.91,663
12.0,D_full_model,18,0,false,48,48,0,0,0.0,0.9999999999999999,88,0.9999214140563241,0.88,3000
12.0,D_full_model,19,2534,true,44,43,2485,2485,0.0,0.9999999999999999,90,0.9963886089757673,0.9,2534
12.0,D_full_model,20,109,true,44,45,60,60,0.0,0.9995177493631247,96,0.8523097059968826,0.96,109
12.0,D_full_model,21,0,false,65,68,0,0,0.0,0.9999999999999999,85,0.9999956039815557,0.85,3000
12.0,D_full_model,22,0,false,75,75,0,0,1.0,0.9999999999999999,83,0.9999994954548445,0.83,3000
12.0,D_full_model,23,0,false,91,91,0,0,1.0,0.9999999999999999,85,0.9984926903364706,0.85,3000
12.0,D_full_model,24,289,true,71,72,240,240,1.0,0.9999999999517603,90,0.9306379992524592,0.9,289
12.0,D_full_model,25,0,false,67,67,0,0,1.0,0.9999999999999999,88,0.9989234657932891,0.88,3000
12.0,D_full_model,26,134,true,54,54,85,85,0.0,0.9999090719755835,93,0.8653060174047201,0.93,134
12.0,D_full_model,27,178,true,54,54,129,129,0.0,0.9999990408991709,91,0.8906753127068743,0.91,178
12.0,D_full_model,28,2127,true,92,93,2078,2078,1.0,0.9999999999999999,90,0.9981382579006267,0.9,2127
12.0,D_full_model,29,1534,true,60,60,1485,1485,0.0,0.9999999999999999,90,0.996377780669338,0.9,1534
12.0,D_full_model,30,0,false,73,73,0,0,0.0,0.9999999999999999,87,0.9993827672120758,0.87,3000
